1,2.0284071
2,2.40962374
3,2.8829736
4,3.057056
5,2.3104122
6,3.2341880000000005
7,3.1039133999999997
8,2.752954
9,2.4381202999999996
10,3.5036959999999997
11,2.0810042
12,3.998932
13,1.5991841999999998
14,4.029909
15,2.0946281
16,1.5700254999999999
17,2.4317555
18,2.26333174
19,3.8125720000000003
20,2.9155446
21,2.9935979
22,2.670945
23,4.249142
24,3.212094
25,2.124461
26,3.5592690000000005
27,3.572977
28,3.4106759999999996
29,3.3432459
30,3.3354559999999998
31,4.283141
32,3.1035630000000003
33,3.2881539999999996
34,2.591351
35,3.3758112000000002
36,3.439584
37,3.3625499999999997
38,2.3302233
39,3.8263413
40,3.2769741700000004
41,3.3618943000000003
42,3.3395499999999996
43,3.3307420000000003
44,2.47609917
45,2.849311
46,2.7635875999999997
47,3.1367650000000005
48,2.853948
49,3.09059564
50,3.010591
51,2.27164084
52,2.9375896000000004
53,2.174632
54,3.4041109999999994
55,3.278205
56,2.5945554
57,3.023076
58,2.49001362
59,2.78795262
60,2.8328294
61,2.832262
62,3.9295256
63,2.2564789999999997
