"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.353028,1.3486224,0.096501545996932,0.0867666996253677,0.368118719138784,1,1.000002,1.000002,0
"2",0,2,1.353028,1.3486224,0.096501545996932,0.0867666996253677,0.368118719138784,1,1.000002,0,-1.000002
"3",0,4,1.353028,1.3486224,0.096501545996932,0.0867666996253677,0.368118719138784,1,1.000002,0,-1.000002
"4",0,8,1.353028,1.353028,0.096501545996932,0.096501545996932,1,1,1.000002,0,-1.000002
"5",0,16,1.353028,1.44114,0.096501545996932,0.191729130269606,0.999961355038796,1,1.000002,0,-1.000002
"6",0,32,1.353028,1.4499512,0.096501545996932,0.196576128853198,0.999988554319363,1,1.000002,1.000002,0
"7",1,0,1.3486224,1.353028,0.0867666996253677,0.096501545996932,0.634443344273216,1,1.000002,1.000002,0
"8",1,3,1.3486224,1.3574336,0.0867666996253677,0.105154295517097,0.742314620947817,1,1.000002,1.000002,0
"9",1,5,1.3486224,1.3486224,0.0867666996253677,0.0867666996253677,1,1,1.000002,0,-1.000002
"10",1,9,1.3486224,1.3706504,0.0867666996253677,0.126715405311559,0.924130287385101,1,1.000002,0,-1.000002
"11",1,17,1.3486224,1.3442168,0.0867666996253677,0.0755325176194955,0.351988794514973,1,1.000002,0,-1.000002
"12",1,33,1.3486224,1.3706504,0.0867666996253677,0.126715405311559,0.924130287385101,1,1.000002,0,-1.000002
"13",2,3,1.3486224,1.3574336,0.0867666996253677,0.105154295517097,0.742314620947817,1,0,1.000002,1.000002
"14",2,0,1.3486224,1.353028,0.0867666996253677,0.096501545996932,0.634443344273216,1,0,1.000002,1.000002
"15",2,6,1.3486224,1.3398112,0.0867666996253677,0.0619891243846838,0.205306104740014,1,0,0,0
"16",2,10,1.3486224,1.4058952,0.0867666996253677,0.166322488044319,0.998620651387371,1,0,0,0
"17",2,18,1.3486224,1.4543568,0.0867666996253677,0.198807484417372,0.999998076088503,1,0,0,0
"18",2,34,1.3486224,1.44114,0.0867666996253677,0.191729130269606,0.999987161959754,1,0,0,0
"19",3,2,1.3574336,1.3486224,0.105154295517097,0.0867666996253677,0.259779569110535,1,1.000002,0,-1.000002
"20",3,1,1.3574336,1.3486224,0.105154295517097,0.0867666996253677,0.259779569110535,1,1.000002,1.000002,0
