"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"2",0,2,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"3",0,4,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"4",0,8,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"5",0,16,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"6",0,32,1.77156,1.77156,0,0,1,1,1.000002,1.099998,0.099996
"7",1,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"8",1,3,1.77156,1.0421651,0,0.859572952611706,3.59277170693843e-15,2.15566302416306e-14,0,0,0
"9",1,5,1.77156,1.253595,0,0.778535303050517,4.78255096047095e-11,2.86953057628257e-10,0,0,0
"10",1,9,1.77156,1.2241526,0,0.809800116495423,9.39821318902603e-11,5.63892791341562e-10,0,0,0
"11",1,17,1.77156,1.3642536,0,0.73308763341479,6.78902002888444e-09,4.07341201733067e-08,0,0,0
"12",1,33,1.77156,1.77156,0,0,1,1,0,0,0
"13",2,3,1.77156,1.0421651,0,0.859572952611706,3.59277170693843e-15,2.15566302416306e-14,0,0,0
"14",2,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"15",2,6,1.77156,1.3386742,0,0.744101902266026,6.73236547822303e-09,4.03941928693382e-08,0,0,0
"16",2,10,1.77156,1.3246842,0,0.754512873284399,1.69664449001415e-09,1.01798669400849e-08,0,0,0
"17",2,18,1.77156,1.4170617,0,0.694610678420559,9.96569516104476e-08,5.97941709662686e-07,0,0,0
"18",2,34,1.77156,1.77156,0,0,1,1,0,0,0
"19",3,2,1.0421651,1.77156,0.859572952611706,0,0.999999999999996,1,0,0,0
"20",3,1,1.0421651,1.77156,0.859572952611706,0,0.999999999999996,1,0,0,0
"21",3,7,1.0421651,0.9728405,0.859572952611706,0.859157840371293,0.287239420820942,1,0,0,0
"22",3,11,1.0421651,0.8530786,0.859572952611706,0.877641153519795,0.0733491329383826,0.440094797630295,0,0,0
"23",3,19,1.0421651,0.9254051,0.859572952611706,0.878450474003952,0.19574247739604,1,0,0,0
"24",3,35,1.0421651,1.3244532,0.859572952611706,0.754133024082541,0.994037881269056,1,0,0,0
"25",4,5,1.77156,1.253595,0,0.778535303050517,4.78255096047095e-11,2.86953057628257e-10,0,0,0
"26",4,6,1.77156,1.3386742,0,0.744101902266026,6.73236547822303e-09,4.03941928693382e-08,0,0,0
"27",4,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"28",4,12,1.77156,1.5089199,0,0.616796065459773,2.514410158891e-06,1.5086460953346e-05,0,0,0
"29",4,20,1.77156,1.6273389,0,0.458903491995261,0.000185972937409933,0.0011158376244596,0,0,0
"30",4,36,1.77156,1.77156,0,0,1,1,0,0,0
"31",5,4,1.253595,1.77156,0.778535303050517,0,0.999999999953332,1,0,0,0
"32",5,7,1.253595,0.9728405,0.778535303050517,0.859157840371293,0.00832157215366922,0.0499294329220153,0,0,0
"33",5,1,1.253595,1.77156,0.778535303050517,0,0.999999999953332,1,0,0,0
"34",5,13,1.253595,0.999088,0.778535303050517,0.873986961836735,0.0234743149809145,0.140845889885487,0,0,0
"35",5,21,1.253595,0.8842373,0.778535303050517,0.875191215015388,0.00113419510112647,0.00680517060675881,0,0,0
"36",5,37,1.253595,1.2224696,0.778535303050517,0.808909296367234,0.486563728655372,1,0,0,0
"37",6,7,1.3386742,0.9728405,0.744101902266026,0.859157840371293,0.000492642525562648,0.00295585515337589,0,0,0
"38",6,4,1.3386742,1.77156,0.744101902266026,0,0.99999999342556,1,0,0,0
"39",6,2,1.3386742,1.77156,0.744101902266026,0,0.99999999342556,1,0,0,0
"40",6,14,1.3386742,1.3818846,0.744101902266026,0.721093724801654,0.638027867008505,1,0,0,0
"41",6,22,1.3386742,1.348848,0.744101902266026,0.744048184029486,0.467907512204831,1,0,0,0
"42",6,38,1.3386742,1.4958048,0.744101902266026,0.635496483062501,0.96443204867156,1,0,0,0
"43",7,6,0.9728405,1.3386742,0.859157840371293,0.744101902266026,0.99951230462189,1,0,0,0
"44",7,5,0.9728405,1.253595,0.859157840371293,0.778535303050517,0.991741325707671,1,0,0,0
"45",7,3,0.9728405,1.0421651,0.859157840371293,0.859572952611706,0.713693171179472,1,0,0,0
"46",7,15,0.9728405,1.0506048,0.859157840371293,0.866466735508285,0.819352568695729,1,0,0,0
"47",7,23,0.9728405,1.1254723,0.859157840371293,0.851126955458936,0.937490067317763,1,0,0,0
"48",7,39,0.9728405,1.2974581,0.859157840371293,0.776097720446473,0.998338557193662,1,0,0,0
"49",8,9,1.77156,1.2241526,0,0.809800116495423,9.39821318902603e-11,5.63892791341562e-10,0,0,0
"50",8,10,1.77156,1.3246842,0,0.754512873284399,1.69664449001415e-09,1.01798669400849e-08,0,0,0
"51",8,12,1.77156,1.5089199,0,0.616796065459773,2.514410158891e-06,1.5086460953346e-05,0,0,0
"52",8,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"53",8,24,1.77156,1.77156,0,0,1,1,0,0,0
"54",8,40,1.77156,1.77156,0,0,1,1,0,0,0
"55",9,8,1.2241526,1.77156,0.809800116495423,0,0.999999999908288,1,0,0,0
"56",9,11,1.2241526,0.8530786,0.809800116495423,0.877641153519795,0.00087015501150169,0.00522093006901014,0,0,0
"57",9,13,1.2241526,0.999088,0.809800116495423,0.873986961836735,0.0282094086573236,0.169256451943942,0,0,0
"58",9,1,1.2241526,1.77156,0.809800116495423,0,0.999999999908288,1,0,0,0
"59",9,25,1.2241526,1.2705705,0.809800116495423,0.783751098686099,0.603221855108135,1,0,0,0
"60",9,41,1.2241526,1.4613041,0.809800116495423,0.666984103898074,0.987864879019034,1,0,0,0
"61",10,11,1.3246842,0.8530786,0.754512873284399,0.877641153519795,5.00129458832616e-05,0.000300077675299569,0,0,0
"62",10,8,1.3246842,1.77156,0.754512873284399,0,0.999999998343499,1,0,0,0
"63",10,14,1.3246842,1.3818846,0.754512873284399,0.721093724801654,0.731291753747555,1,0,0,0
"64",10,2,1.3246842,1.77156,0.754512873284399,0,0.999999998343499,1,0,0,0
"65",10,26,1.3246842,1.5273155,0.754512873284399,0.599884372936724,0.989794409092838,1,0,0,0
"66",10,42,1.3246842,1.5412572,0.754512873284399,0.598783150475271,0.997253857687878,1,0,0,0
"67",11,10,0.8530786,1.3246842,0.877641153519795,0.754512873284399,0.999950560844511,1,0,0,0
"68",11,9,0.8530786,1.2241526,0.877641153519795,0.809800116495423,0.999138075149935,1,0,0,0
"69",11,15,0.8530786,1.0506048,0.877641153519795,0.866466735508285,0.963901660571966,1,0,0,0
"70",11,3,0.8530786,1.0421651,0.877641153519795,0.859572952611706,0.927032273314796,1,0,0,0
"71",11,27,0.8530786,1.24696,0.877641153519795,0.802720410576158,0.999382834287939,1,0,0,0
"72",11,43,0.8530786,1.2946376,0.877641153519795,0.775309626746305,0.999879198176924,1,0,0,0
"73",12,13,1.5089199,0.999088,0.616796065459773,0.873986961836735,5.50079910385715e-06,3.30047946231429e-05,0,0,0
"74",12,14,1.5089199,1.3818846,0.616796065459773,0.721093724801654,0.107279209348172,0.643675256089033,0,0,0
"75",12,8,1.5089199,1.77156,0.616796065459773,0,0.999997542553266,1,0,0,0
"76",12,4,1.5089199,1.77156,0.616796065459773,0,0.999997542553266,1,0,0,0
"77",12,28,1.5089199,1.77156,0.616796065459773,0,0.999997542553266,1,0,0,0
"78",12,44,1.5089199,1.77156,0.616796065459773,0,0.999997542553266,1,0,0,0
"79",13,12,0.999088,1.5089199,0.873986961836735,0.616796065459773,0.999994573983857,1,0,0,0
"80",13,15,0.999088,1.0506048,0.873986961836735,0.866466735508285,0.721771172151674,1,0,0,0
"81",13,9,0.999088,1.2241526,0.873986961836735,0.809800116495423,0.971973634966877,1,0,0,0
"82",13,5,0.999088,1.253595,0.873986961836735,0.778535303050517,0.976681468536532,1,0,0,0
"83",13,29,0.999088,1.3846797,0.873986961836735,0.721436130211578,0.99938535693564,1,0,0,0
"84",13,45,0.999088,1.3629359,0.873986961836735,0.733113377357689,0.99890462125479,1,0,0,0
"85",14,15,1.3818846,1.0506048,0.721093724801654,0.866466735508285,0.00454793700561583,0.027287622033695,0,0,0
"86",14,12,1.3818846,1.5089199,0.721093724801654,0.616796065459773,0.893339822624126,1,0,0,0
"87",14,10,1.3818846,1.3246842,0.721093724801654,0.754512873284399,0.269736643224299,1,0,0,0
"88",14,6,1.3818846,1.3386742,0.721093724801654,0.744101902266026,0.363154783602485,1,0,0,0
"89",14,30,1.3818846,1.77156,0.721093724801654,0,0.999999974360405,1,0,0,0
"90",14,46,1.3818846,1.77156,0.721093724801654,0,0.999999974360405,1,0,0,0
"91",15,14,1.0506048,1.3818846,0.866466735508285,0.721093724801654,0.995491165680498,1,0,0,0
"92",15,13,1.0506048,0.999088,0.866466735508285,0.873986961836735,0.279171667226255,1,0,0,0
"93",15,11,1.0506048,0.8530786,0.866466735508285,0.877641153519795,0.0363191158443416,0.21791469506605,0,0,0
"94",15,7,1.0506048,0.9728405,0.866466735508285,0.859157840371293,0.181378098263965,1,0,0,0
"95",15,31,1.0506048,1.7538444,0.866466735508285,0.177156,0.999999999998955,1,0,0,0
"96",15,47,1.0506048,1.77156,0.866466735508285,0,0.999999999999814,1,0,0,0
"97",16,17,1.77156,1.3642536,0,0.73308763341479,6.78902002888444e-09,4.07341201733067e-08,0,0,0
"98",16,18,1.77156,1.4170617,0,0.694610678420559,9.96569516104476e-08,5.97941709662686e-07,0,0,0
"99",16,20,1.77156,1.6273389,0,0.458903491995261,0.000185972937409933,0.0011158376244596,0,0,0
"100",16,24,1.77156,1.77156,0,0,1,1,0,0,0
"101",16,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"102",16,48,1.77156,1.77156,0,0,1,1,0,1.210002,1.210002
"103",17,16,1.3642536,1.77156,0.73308763341479,0,0.999999993370157,1,0,0,0
"104",17,19,1.3642536,0.9254051,0.73308763341479,0.878450474003952,0.000134139042740722,0.000804834256444334,0,0,0
"105",17,21,1.3642536,0.8842373,0.73308763341479,0.875191215015388,2.81099041696743e-05,0.000168659425018046,0,0,0
"106",17,25,1.3642536,1.2705705,0.73308763341479,0.783751098686099,0.208255495179627,1,0,0,0
"107",17,1,1.3642536,1.77156,0.73308763341479,0,0.999999993370157,1,0,0,0
"108",17,49,1.3642536,1.77156,0.73308763341479,0,0.999999993370157,1,0,0,0
"109",18,19,1.4170617,0.9254051,0.694610678420559,0.878450474003952,1.32377202073661e-05,7.94263212441966e-05,0,0,0
"110",18,16,1.4170617,1.77156,0.694610678420559,0,0.999999902641398,1,0,0,0
"111",18,22,1.4170617,1.348848,0.694610678420559,0.744048184029486,0.219531983892826,1,0,0,0
"112",18,26,1.4170617,1.5273155,0.694610678420559,0.599884372936724,0.916536809084421,1,0,0,0
"113",18,2,1.4170617,1.77156,0.694610678420559,0,0.999999902641398,1,0,0,0
"114",18,50,1.4170617,1.77156,0.694610678420559,0,0.999999902641398,1,0,0,0
"115",19,18,0.9254051,1.4170617,0.878450474003952,0.694610678420559,0.999986929028697,1,0,0,0
"116",19,17,0.9254051,1.3642536,0.878450474003952,0.73308763341479,0.999867331628796,1,0,0,0
"117",19,23,0.9254051,1.1254723,0.878450474003952,0.851126955458936,0.966821179261186,1,0,0,0
"118",19,27,0.9254051,1.24696,0.878450474003952,0.802720410576158,0.996060036497494,1,0,0,0
"119",19,3,0.9254051,1.0421651,0.878450474003952,0.859572952611706,0.805016846657222,1,0,0,0
"120",19,51,0.9254051,1.4352988,0.878450474003952,0.68168130022565,0.999995866394984,1,0,0,0
"121",20,21,1.6273389,0.8842373,0.458903491995261,0.875191215015388,1.56744403461807e-11,9.40466420770843e-11,0,0,0
"122",20,22,1.6273389,1.348848,0.458903491995261,0.744048184029486,0.00112426649537249,0.00674559897223493,0,0,0
"123",20,16,1.6273389,1.77156,0.458903491995261,0,0.999818186639763,1,0,0,0
"124",20,28,1.6273389,1.77156,0.458903491995261,0,0.999818186639763,1,0,0,0
"125",20,4,1.6273389,1.77156,0.458903491995261,0,0.999818186639763,1,0,0,0
"126",20,52,1.6273389,1.77156,0.458903491995261,0,0.999818186639763,1,0,0,0
"127",21,20,0.8842373,1.6273389,0.875191215015388,0.458903491995261,0.999999999984637,1,0,0,0
"128",21,23,0.8842373,1.1254723,0.875191215015388,0.851126955458936,0.986082080277704,1,0,0,0
"129",21,17,0.8842373,1.3642536,0.875191215015388,0.73308763341479,0.999972224329149,1,0,0,0
"130",21,29,0.8842373,1.3846797,0.875191215015388,0.721436130211578,0.999990364950975,1,0,0,0
"131",21,5,0.8842373,1.253595,0.875191215015388,0.778535303050517,0.998876224798175,1,0,0,0
"132",21,53,0.8842373,1.4914838,0.875191215015388,0.635077859503761,0.999999954754298,1,0,0,0
"133",22,23,1.348848,1.1254723,0.744048184029486,0.851126955458936,0.0559869592212711,0.335921755327626,0,0,0
"134",22,20,1.348848,1.6273389,0.744048184029486,0.458903491995261,0.998888695134799,1,0,0,0
"135",22,18,1.348848,1.4170617,0.744048184029486,0.694610678420559,0.781404692032864,1,0,0,0
"136",22,30,1.348848,1.77156,0.744048184029486,0,0.999999996674816,1,0,0,0
"137",22,6,1.348848,1.3386742,0.744048184029486,0.744101902266026,0.533323992696564,1,0,0,0
"138",22,54,1.348848,1.77156,0.744048184029486,0,0.999999996674816,1,0,0,0
"139",23,22,1.1254723,1.348848,0.851126955458936,0.744048184029486,0.944346468876662,1,0,0,0
"140",23,21,1.1254723,0.8842373,0.851126955458936,0.875191215015388,0.0140170832735381,0.0841024996412288,0,0,0
"141",23,19,1.1254723,0.9254051,0.851126955458936,0.878450474003952,0.0333863186907195,0.200317912144317,0,0,0
"142",23,31,1.1254723,1.7538444,0.851126955458936,0.177156,0.999999999976093,1,0,0,0
"143",23,7,1.1254723,0.9728405,0.851126955458936,0.859157840371293,0.0628537320183409,0.377122392110045,0,0,0
"144",23,55,1.1254723,1.77156,0.851126955458936,0,0.999999999995647,1,0,0,0
