"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.7363152,1.331,0.120123056269121,0,4.80116037302995e-39,2.88069622381797e-38,1.000002,1.099998,0.099996
"2",0,2,1.7363152,1.3398112,0.120123056269121,0.0619891243846838,2.36178853168105e-37,1.41707311900863e-36,1.000002,0,-1.000002
"3",0,4,1.7363152,1.749532,0.120123056269121,0.096501545996932,0.805434157163163,1,1.000002,0,-1.000002
"4",0,8,1.7363152,1.7363152,0.120123056269121,0.120123056269121,1,1,1.000002,0,-1.000002
"5",0,16,1.7363152,1.77156,0.120123056269121,0,0.998031243151838,1,1.000002,0,-1.000002
"6",0,32,1.7363152,1.77156,0.120123056269121,0,0.998031243151838,1,1.000002,1.099998,0.099996
"7",1,0,1.331,1.7363152,0,0.120123056269121,1,1,1.099998,1.000002,-0.099996
"8",1,3,1.331,1.3354056,0,0.044056,0.843752354978745,1,1.099998,1.210002,0.110004
"9",1,5,1.331,1.331,0,0,1,1,1.099998,0,-1.099998
"10",1,9,1.331,1.331,0,0,1,1,1.099998,0,-1.099998
"11",1,17,1.331,1.353028,0,0.096501545996932,0.988194582083774,1,1.099998,0,-1.099998
"12",1,33,1.331,1.77156,0,0,1,1,1.099998,0,-1.099998
"13",2,3,1.3398112,1.3354056,0.0619891243846838,0.044056,0.2828246122434,1,0,1.210002,1.210002
"14",2,0,1.3398112,1.7363152,0.0619891243846838,0.120123056269121,1,1,0,1.000002,1.000002
"15",2,6,1.3398112,1.331,0.0619891243846838,0,0.0791678125549835,0.475006875329901,0,0,0
"16",2,10,1.3398112,1.5644968,0.0619891243846838,0.220990869133007,1,1,0,0,0
"17",2,18,1.3398112,1.6349864,0.0619891243846838,0.204782508424441,1,1,0,0,0
"18",2,34,1.3398112,1.77156,0.0619891243846838,0,1,1,0,0,0
"19",3,2,1.3354056,1.3398112,0.044056,0.0619891243846838,0.721087884437974,1,1.210002,0,-1.210002
"20",3,1,1.3354056,1.331,0.044056,0,0.161087059510831,0.966522357064985,1.210002,1.099998,-0.110004
"21",3,7,1.3354056,1.331,0.044056,0,0.161087059510831,0.966522357064985,1.210002,1.330998,0.120996
"22",3,11,1.3354056,1.331,0.044056,0,0.161087059510831,0.966522357064985,1.210002,0,-1.210002
"23",3,19,1.3354056,1.331,0.044056,0,0.161087059510831,0.966522357064985,1.210002,0,-1.210002
"24",3,35,1.3354056,1.331,0.044056,0,0.161087059510831,0.966522357064985,1.210002,0,-1.210002
"25",4,5,1.749532,1.331,0.096501545996932,0,2.41139781803962e-41,1.44683869082377e-40,0,0,0
"26",4,6,1.749532,1.331,0.096501545996932,0,2.41139781803962e-41,1.44683869082377e-40,0,0,0
"27",4,0,1.749532,1.7363152,0.096501545996932,0.120123056269121,0.196145250498685,1,0,1.000002,1.000002
"28",4,12,1.749532,1.7539376,0.096501545996932,0.0867666996253677,0.634443344273216,1,0,0,0
"29",4,20,1.749532,1.7627488,0.096501545996932,0.0619891243846838,0.876000186166824,1,0,0,0
"30",4,36,1.749532,1.77156,0.096501545996932,0,0.988194582083774,1,0,0,0
"31",5,4,1.331,1.749532,0,0.096501545996932,1,1,0,0,0
"32",5,7,1.331,1.331,0,0,1,1,0,1.330998,1.330998
"33",5,1,1.331,1.331,0,0,1,1,0,1.099998,1.099998
"34",5,13,1.331,1.3662448,0,0.120123056269121,0.998031243151838,1,0,0,0
"35",5,21,1.331,1.4103008,0,0.170110313487775,0.999995477494249,1,0,0,0
"36",5,37,1.331,1.4675736,0,0.204782508424441,0.999999999246981,1,0,0,0
"37",6,7,1.331,1.331,0,0,1,1,0,1.330998,1.330998
"38",6,4,1.331,1.749532,0,0.096501545996932,1,1,0,0,0
"39",6,2,1.331,1.3398112,0,0.0619891243846838,0.922902494644706,1,0,0,0
"40",6,14,1.331,1.573308,0,0.22028,1,1,0,0,0
"41",6,22,1.331,1.55128,0,0.221389729945299,1,1,0,0,0
"42",6,38,1.331,1.6261752,0,0.208200533230185,1,1,0,0,0
"43",7,6,1.331,1.331,0,0,1,1,1.330998,0,-1.330998
"44",7,5,1.331,1.331,0,0,1,1,1.330998,0,-1.330998
"45",7,3,1.331,1.3354056,0,0.044056,0.843752354978745,1,1.330998,1.210002,-0.120996
"46",7,15,1.331,1.3398112,0,0.0619891243846838,0.922902494644706,1,1.330998,0,-1.330998
"47",7,23,1.331,1.3442168,0,0.0755325176194955,0.959648663953616,1,1.330998,0,-1.330998
"48",7,39,1.331,1.331,0,0,1,1,1.330998,0,-1.330998
"49",8,9,1.7363152,1.331,0.120123056269121,0,4.80116037302995e-39,2.88069622381797e-38,0,0,0
"50",8,10,1.7363152,1.5644968,0.120123056269121,0.220990869133007,3.65890240030167e-10,2.195341440181e-09,0,0,0
"51",8,12,1.7363152,1.7539376,0.120123056269121,0.0867666996253677,0.883167610198171,1,0,0,0
"52",8,0,1.7363152,1.7363152,0.120123056269121,0.120123056269121,1,1,0,1.000002,1.000002
"53",8,24,1.7363152,1.77156,0.120123056269121,0,0.998031243151838,1,0,0,0
"54",8,40,1.7363152,1.77156,0.120123056269121,0,0.998031243151838,1,0,0,0
"55",9,8,1.331,1.7363152,0,0.120123056269121,1,1,0,0,0
"56",9,11,1.331,1.331,0,0,1,1,0,0,0
"57",9,13,1.331,1.3662448,0,0.120123056269121,0.998031243151838,1,0,0,0
"58",9,1,1.331,1.331,0,0,1,1,0,1.099998,1.099998
"59",9,25,1.331,1.5644968,0,0.220990869133007,1,1,0,0,0
"60",9,41,1.331,1.6482032,0,0.198807484417372,1,1,0,0,0
"61",10,11,1.5644968,1.331,0.220990869133007,0,1.23925924126375e-17,7.43555544758252e-17,0,0,0
"62",10,8,1.5644968,1.7363152,0.220990869133007,0.120123056269121,0.999999999641338,1,0,0,0
"63",10,14,1.5644968,1.573308,0.220990869133007,0.22028,0.611969953599591,1,0,0,0
"64",10,2,1.5644968,1.3398112,0.220990869133007,0.0619891243846838,3.98561138320801e-16,2.39136682992481e-15,0,0,0
"65",10,26,1.5644968,1.7583432,0.220990869133007,0.0755325176194955,0.999999999999622,1,0,0,0
"66",10,42,1.5644968,1.749532,0.220990869133007,0.096501545996932,0.999999999992875,1,0,0,0
"67",11,10,1.331,1.5644968,0,0.220990869133007,1,1,0,0,0
"68",11,9,1.331,1.331,0,0,1,1,0,0,0
"69",11,15,1.331,1.3398112,0,0.0619891243846838,0.922902494644706,1,0,0,0
"70",11,3,1.331,1.3354056,0,0.044056,0.843752354978745,1,0,1.210002,1.210002
"71",11,27,1.331,1.5380632,0,0.220990869133007,0.999999999999997,1,0,0,0
"72",11,43,1.331,1.5336576,0,0.220680145652233,0.999999999999994,1,0,0,0
"73",12,13,1.7539376,1.3662448,0.0867666996253677,0.120123056269121,9.86997594867687e-36,5.92198556920612e-35,0,0,0
"74",12,14,1.7539376,1.573308,0.0867666996253677,0.22028,8.94385866580137e-12,5.36631519948082e-11,0,0,0
"75",12,8,1.7539376,1.7363152,0.0867666996253677,0.120123056269121,0.118002500890962,0.708015005345771,0,0,0
"76",12,4,1.7539376,1.749532,0.0867666996253677,0.096501545996932,0.368118719138784,1,0,0,0
"77",12,28,1.7539376,1.77156,0.0867666996253677,0,0.978323141000339,1,0,0,0
"78",12,44,1.7539376,1.77156,0.0867666996253677,0,0.978323141000339,1,0,0,0
"79",13,12,1.3662448,1.7539376,0.120123056269121,0.0867666996253677,1,1,0,0,0
"80",13,15,1.3662448,1.3398112,0.120123056269121,0.0619891243846838,0.0262782000033957,0.157669200020374,0,0,0
"81",13,9,1.3662448,1.331,0.120123056269121,0,0.00201422060184952,0.0120853236110971,0,0,0
"82",13,5,1.3662448,1.331,0.120123056269121,0,0.00201422060184952,0.0120853236110971,0,0,0
"83",13,29,1.3662448,1.705476,0.120123056269121,0.158103891121878,1,1,0,0,0
"84",13,45,1.3662448,1.749532,0.120123056269121,0.096501545996932,1,1,0,0,0
"85",14,15,1.573308,1.3398112,0.22028,0.0619891243846838,6.17389357002542e-17,3.70433614201525e-16,0,0,0
"86",14,12,1.573308,1.7539376,0.22028,0.0867666996253677,0.999999999991255,1,0,0,0
"87",14,10,1.573308,1.5644968,0.22028,0.220990869133007,0.389114883224192,1,0,0,0
"88",14,6,1.573308,1.331,0.22028,0,1.86885578502812e-18,1.12131347101687e-17,0,0,0
"89",14,30,1.573308,1.77156,0.22028,0,0.999999999999985,1,0,0,0
"90",14,46,1.573308,1.77156,0.22028,0,0.999999999999985,1,0,0,0
"91",15,14,1.3398112,1.573308,0.0619891243846838,0.22028,1,1,0,0,0
"92",15,13,1.3398112,1.3662448,0.0619891243846838,0.120123056269121,0.974113751661157,1,0,0,0
"93",15,11,1.3398112,1.331,0.0619891243846838,0,0.0791678125549835,0.475006875329901,0,0,0
"94",15,7,1.3398112,1.331,0.0619891243846838,0,0.0791678125549835,0.475006875329901,0,1.330998,1.330998
"95",15,31,1.3398112,1.77156,0.0619891243846838,0,1,1,0,0,0
"96",15,47,1.3398112,1.77156,0.0619891243846838,0,1,1,0,0,0
"97",16,17,1.77156,1.353028,0,0.096501545996932,2.41139781803962e-41,1.44683869082377e-40,0,0,0
"98",16,18,1.77156,1.6349864,0,0.204782508424441,7.71436583170316e-10,4.6286194990219e-09,0,0,0
"99",16,20,1.77156,1.7627488,0,0.0619891243846838,0.0791678125549835,0.475006875329901,0,0,0
"100",16,24,1.77156,1.77156,0,0,1,1,0,0,0
"101",16,0,1.77156,1.7363152,0,0.120123056269121,0.00201422060184952,0.0120853236110971,0,1.000002,1.000002
"102",16,48,1.77156,1.77156,0,0,1,1,0,1.210002,1.210002
"103",17,16,1.353028,1.77156,0.096501545996932,0,1,1,0,0,0
"104",17,19,1.353028,1.331,0.096501545996932,0,0.0120865190750992,0.0725191144505949,0,0,0
"105",17,21,1.353028,1.4103008,0.096501545996932,0.170110313487775,0.997988970836838,1,0,0,0
"106",17,25,1.353028,1.5644968,0.096501545996932,0.220990869133007,0.999999999999958,1,0,0,0
"107",17,1,1.353028,1.331,0.096501545996932,0,0.0120865190750992,0.0725191144505949,0,1.099998,1.099998
"108",17,49,1.353028,1.77156,0.096501545996932,0,1,1,0,0,0
"109",18,19,1.6349864,1.331,0.204782508424441,0,6.80184523931701e-25,4.08110714359021e-24,0,0,0
"110",18,16,1.6349864,1.77156,0.204782508424441,0,0.999999999246981,1,0,0,0
"111",18,22,1.6349864,1.55128,0.204782508424441,0.221389729945299,0.00318045439006809,0.0190827263404086,0,0,0
"112",18,26,1.6349864,1.7583432,0.204782508424441,0.0755325176194955,0.999999927784199,1,0,0,0
"113",18,2,1.6349864,1.3398112,0.204782508424441,0.0619891243846838,2.68660528327454e-23,1.61196316996473e-22,0,0,0
"114",18,50,1.6349864,1.77156,0.204782508424441,0,0.999999999246981,1,0,0,0
"115",19,18,1.331,1.6349864,0,0.204782508424441,1,1,0,0,0
"116",19,17,1.331,1.353028,0,0.096501545996932,0.988194582083774,1,0,0,0
"117",19,23,1.331,1.3442168,0,0.0755325176194955,0.959648663953616,1,0,0,0
"118",19,27,1.331,1.5380632,0,0.220990869133007,0.999999999999997,1,0,0,0
"119",19,3,1.331,1.3354056,0,0.044056,0.843752354978745,1,0,1.210002,1.210002
"120",19,51,1.331,1.6085528,0,0.213775830810093,1,1,0,0,0
"121",20,21,1.7627488,1.4103008,0.0619891243846838,0.170110313487775,1.45943836593719e-30,8.75663019562312e-30,0,0,0
"122",20,22,1.7627488,1.55128,0.0619891243846838,0.221389729945299,5.95808839744135e-15,3.57485303846481e-14,0,0,0
"123",20,16,1.7627488,1.77156,0.0619891243846838,0,0.922902494644706,1,0,0,0
"124",20,28,1.7627488,1.77156,0.0619891243846838,0,0.922902494644706,1,0,0,0
"125",20,4,1.7627488,1.749532,0.0619891243846838,0.096501545996932,0.12557804458811,0.753468267528661,0,0,0
"126",20,52,1.7627488,1.77156,0.0619891243846838,0,0.922902494644706,1,0,0,0
"127",21,20,1.4103008,1.7627488,0.170110313487775,0.0619891243846838,1,1,0,0,0
"128",21,23,1.4103008,1.3442168,0.170110313487775,0.0755325176194955,0.000281343165708089,0.00168805899424853,0,0,0
"129",21,17,1.4103008,1.353028,0.170110313487775,0.096501545996932,0.00203938485472281,0.0122363091283368,0,0,0
"130",21,29,1.4103008,1.705476,0.170110313487775,0.158103891121878,1,1,0,0,0
"131",21,5,1.4103008,1.331,0.170110313487775,0,4.62720867693662e-06,2.77632520616197e-05,0,0,0
"132",21,53,1.4103008,1.7583432,0.170110313487775,0.0755325176194955,1,1,0,0,0
"133",22,23,1.55128,1.3442168,0.221389729945299,0.0755325176194955,2.95814784726939e-14,1.77488870836163e-13,0,0,0
"134",22,20,1.55128,1.7627488,0.221389729945299,0.0619891243846838,0.999999999999994,1,0,0,0
