"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"2",0,2,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"3",0,4,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"4",0,8,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"5",0,16,1.77156,1.77156,0,0,1,1,1.000002,0,-1.000002
"6",0,32,1.77156,1.77156,0,0,1,1,1.000002,1.099998,0.099996
"7",1,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"8",1,3,1.77156,1.5558982,0,0.578264806497067,0.000101208179825973,0.000607249078955838,0,0,0
"9",1,5,1.77156,1.5860779,0,0.535797501795117,0.000185371024928211,0.00111222614956927,0,0,0
"10",1,9,1.77156,1.6121196,0,0.509542272184824,0.00111120014568727,0.00666720087412364,0,0,0
"11",1,17,1.77156,1.7184132,0,0.303727952864521,0.0413688080390578,0.248212848234347,0,0,0
"12",1,33,1.77156,1.77156,0,0,1,1,0,0,0
"13",2,3,1.77156,1.5558982,0,0.578264806497067,0.000101208179825973,0.000607249078955838,0,0,0
"14",2,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"15",2,6,1.77156,1.5783667,0,0.535425406086543,5.54769895609427e-05,0.000332861937365656,0,0,0
"16",2,10,1.77156,1.6883664,0,0.357148135713285,0.00663473913427964,0.0398084348056778,0,0,0
"17",2,18,1.77156,1.7153386,0,0.304739026792673,0.0222085592173662,0.133251355304197,0,0,0
"18",2,34,1.77156,1.77156,0,0,1,1,0,0,0
"19",3,2,1.5558982,1.77156,0.578264806497067,0,0.999901058091569,1,0,0,0
"20",3,1,1.5558982,1.77156,0.578264806497067,0,0.999901058091569,1,0,0,0
"21",3,7,1.5558982,1.5666672,0.578264806497067,0.558081218226823,0.510029487835727,1,0,0,0
"22",3,11,1.5558982,1.4985999,0.578264806497067,0.635378974010898,0.220809297656598,1,0,0,0
"23",3,19,1.5558982,1.5988774,0.578264806497067,0.510745270676513,0.533378311875768,1,0,0,0
"24",3,35,1.5558982,1.6254296,0.578264806497067,0.483736325226122,0.818644421851431,1,0,0,0
"25",4,5,1.77156,1.5860779,0,0.535797501795117,0.000185371024928211,0.00111222614956927,0,0,0
"26",4,6,1.77156,1.5783667,0,0.535425406086543,5.54769895609427e-05,0.000332861937365656,0,0,0
"27",4,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"28",4,12,1.77156,1.7507698,0,0.179497988047473,0.0791704396768252,0.475022638060951,0,0,0
"29",4,20,1.77156,1.7361288,0,0.249267870880085,0.0791678125549835,0.475006875329901,0,0,0
"30",4,36,1.77156,1.77156,0,0,1,1,0,0,0
"31",5,4,1.5860779,1.77156,0.535797501795117,0,0.999818776936244,1,0,0,0
"32",5,7,1.5860779,1.5666672,0.535797501795117,0.558081218226823,0.414826720874744,1,0,0,0
"33",5,1,1.5860779,1.77156,0.535797501795117,0,0.999818776936244,1,0,0,0
"34",5,13,1.5860779,1.4862687,0.535797501795117,0.635998293639562,0.0901517548672794,0.540910529203676,0,0,0
"35",5,21,1.5860779,1.5927935,0.535797501795117,0.533848607963906,0.580523586123968,1,0,0,0
"36",5,37,1.5860779,1.6377606,0.535797501795117,0.457532582891882,0.759092802049888,1,0,0,0
"37",6,7,1.5783667,1.5666672,0.535425406086543,0.558081218226823,0.560587126183453,1,0,0,0
"38",6,4,1.5783667,1.77156,0.535425406086543,0,0.999945765749493,1,0,0,0
"39",6,2,1.5783667,1.77156,0.535425406086543,0,0.999945765749493,1,0,0,0
"40",6,14,1.5783667,1.6419352,0.535425406086543,0.456203753336758,0.904204394923756,1,0,0,0
"41",6,22,1.5783667,1.7006976,0.535425406086543,0.348902338814955,0.992362193971357,1,0,0,0
"42",6,38,1.5783667,1.7305132,0.535425406086543,0.254727331378619,0.99727970718469,1,0,0,0
"43",7,6,1.5666672,1.5783667,0.558081218226823,0.535425406086543,0.441038221898725,1,0,0,0
"44",7,5,1.5666672,1.5860779,0.558081218226823,0.535797501795117,0.586833250056779,1,0,0,0
"45",7,3,1.5666672,1.5558982,0.558081218226823,0.578264806497067,0.491641824415076,1,0,0,0
"46",7,15,1.5666672,1.6242196,0.558081218226823,0.484630745148585,0.813191806083145,1,0,0,0
"47",7,23,1.5666672,1.5235416,0.558081218226823,0.617805132532316,0.396681648829975,1,0,0,0
"48",7,39,1.5666672,1.709723,0.558081218226823,0.308839050121253,0.978021674649349,1,0,0,0
"49",8,9,1.77156,1.6121196,0,0.509542272184824,0.00111120014568727,0.00666720087412364,0,0,0
"50",8,10,1.77156,1.6883664,0,0.357148135713285,0.00663473913427964,0.0398084348056778,0,0,0
"51",8,12,1.77156,1.7507698,0,0.179497988047473,0.0791704396768252,0.475022638060951,0,0,0
"52",8,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"53",8,24,1.77156,1.77156,0,0,1,1,0,0,0
"54",8,40,1.77156,1.77156,0,0,1,1,0,0,0
"55",9,8,1.6121196,1.77156,0.509542272184824,0,0.998913777641469,1,0,0,0
"56",9,11,1.6121196,1.4985999,0.509542272184824,0.635378974010898,0.0508279125554557,0.304967475332734,0,0,0
"57",9,13,1.6121196,1.4862687,0.509542272184824,0.635998293639562,0.0253038558910764,0.151823135346458,0,0,0
"58",9,1,1.6121196,1.77156,0.509542272184824,0,0.998913777641469,1,0,0,0
"59",9,25,1.6121196,1.7127976,0.509542272184824,0.307898090332736,0.927707867179467,1,0,0,0
"60",9,41,1.6121196,1.7361288,0.509542272184824,0.249267870880085,0.984950648457236,1,0,0,0
"61",10,11,1.6883664,1.4985999,0.357148135713285,0.635378974010898,0.00677173953450668,0.0406304372070401,0,0,0
"62",10,8,1.6883664,1.77156,0.357148135713285,0,0.993517376521987,1,0,0,0
"63",10,14,1.6883664,1.6419352,0.357148135713285,0.456203753336758,0.282732270718857,1,0,0,0
"64",10,2,1.6883664,1.77156,0.357148135713285,0,0.993517376521987,1,0,0,0
"65",10,26,1.6883664,1.7345183,0.357148135713285,0.249556738671334,0.848654564796494,1,0,0,0
"66",10,42,1.6883664,1.7538444,0.357148135713285,0.177156,0.972246092924077,1,0,0,0
"67",11,10,1.4985999,1.6883664,0.635378974010898,0.357148135713285,0.993311397984612,1,0,0,0
"68",11,9,1.4985999,1.6121196,0.635378974010898,0.509542272184824,0.949608600243068,1,0,0,0
"69",11,15,1.4985999,1.6242196,0.635378974010898,0.484630745148585,0.952944170704357,1,0,0,0
"70",11,3,1.4985999,1.5558982,0.635378974010898,0.578264806497067,0.780359759639195,1,0,0,0
"71",11,27,1.4985999,1.7006976,0.635378974010898,0.348902338814955,0.998527549871632,1,0,0,0
"72",11,43,1.4985999,1.7006976,0.635378974010898,0.348902338814955,0.998527549871632,1,0,0,0
"73",12,13,1.7507698,1.4862687,0.179497988047473,0.635998293639562,4.16709947820213e-05,0.000250025968692128,0,0,0
"74",12,14,1.7507698,1.6419352,0.179497988047473,0.456203753336758,0.0249520984348396,0.149712590609038,0,0,0
"75",12,8,1.7507698,1.77156,0.179497988047473,0,0.922899893924999,1,0,0,0
"76",12,4,1.7507698,1.77156,0.179497988047473,0,0.922899893924999,1,0,0,0
"77",12,28,1.7507698,1.77156,0.179497988047473,0,0.922899893924999,1,0,0,0
"78",12,44,1.7507698,1.77156,0.179497988047473,0,0.922899893924999,1,0,0,0
"79",13,12,1.4862687,1.7507698,0.635998293639562,0.179497988047473,0.999959119267859,1,0,0,0
"80",13,15,1.4862687,1.6242196,0.635998293639562,0.484630745148585,0.977079521558839,1,0,0,0
"81",13,9,1.4862687,1.6121196,0.635998293639562,0.509542272184824,0.974934884471738,1,0,0,0
"82",13,5,1.4862687,1.5860779,0.635998293639562,0.535797501795117,0.910478955623822,1,0,0,0
"83",13,29,1.4862687,1.7065274,0.635998293639562,0.309366711778769,0.997831590701459,1,0,0,0
"84",13,45,1.4862687,1.7361288,0.635998293639562,0.249267870880085,0.999950210797972,1,0,0,0
"85",14,15,1.6419352,1.6242196,0.456203753336758,0.484630745148585,0.400206537550062,1,0,0,0
"86",14,12,1.6419352,1.7507698,0.456203753336758,0.179497988047473,0.975423117510795,1,0,0,0
"87",14,10,1.6419352,1.6883664,0.456203753336758,0.357148135713285,0.719133803731515,1,0,0,0
"88",14,6,1.6419352,1.5783667,0.456203753336758,0.535425406086543,0.0965636450842832,0.579381870505699,0,0,0
"89",14,30,1.6419352,1.77156,0.456203753336758,0,0.998029600298367,1,0,0,0
"90",14,46,1.6419352,1.77156,0.456203753336758,0,0.998029600298367,1,0,0,0
"91",15,14,1.6242196,1.6419352,0.484630745148585,0.456203753336758,0.601745915022825,1,0,0,0
"92",15,13,1.6242196,1.4862687,0.484630745148585,0.635998293639562,0.0231418858167723,0.138851314900634,0,0,0
"93",15,11,1.6242196,1.4985999,0.484630745148585,0.635378974010898,0.0474689910646109,0.284813946387665,0,0,0
"94",15,7,1.6242196,1.5666672,0.484630745148585,0.558081218226823,0.188020385719252,1,0,0,0
"95",15,31,1.6242196,1.7538444,0.484630745148585,0.177156,0.995183599146209,1,0,0,0
"96",15,47,1.6242196,1.77156,0.484630745148585,0,0.998912611217437,1,0,0,0
"97",16,17,1.77156,1.7184132,0,0.303727952864521,0.0413688080390578,0.248212848234347,0,0,0
"98",16,18,1.77156,1.7153386,0,0.304739026792673,0.0222085592173662,0.133251355304197,0,0,0
"99",16,20,1.77156,1.7361288,0,0.249267870880085,0.0791678125549835,0.475006875329901,0,0,0
"100",16,24,1.77156,1.77156,0,0,1,1,0,0,0
"101",16,0,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"102",16,48,1.77156,1.77156,0,0,1,1,0,1.210002,1.210002
"103",17,16,1.7184132,1.77156,0.303727952864521,0,0.959648663953616,1,0,0,0
"104",17,19,1.7184132,1.5988774,0.303727952864521,0.510745270676513,0.00516777595142419,0.0310066557085452,0,0,0
"105",17,21,1.7184132,1.5927935,0.303727952864521,0.533848607963906,0.0138997524976969,0.0833985149861812,0,0,0
"106",17,25,1.7184132,1.7127976,0.303727952864521,0.307898090332736,0.356282210241028,1,0,0,0
"107",17,1,1.7184132,1.77156,0.303727952864521,0,0.959648663953616,1,0,0,0
"108",17,49,1.7184132,1.77156,0.303727952864521,0,0.959648663953616,1,0,0,0
"109",18,19,1.7153386,1.5988774,0.304739026792673,0.510745270676513,0.0117807754806325,0.0706846528837952,0,0,0
"110",18,16,1.7153386,1.77156,0.304739026792673,0,0.978319133823578,1,0,0,0
"111",18,22,1.7153386,1.7006976,0.304739026792673,0.348902338814955,0.495692609636892,1,0,0,0
"112",18,26,1.7153386,1.7345183,0.304739026792673,0.249556738671334,0.653672935959946,1,0,0,0
"113",18,2,1.7153386,1.77156,0.304739026792673,0,0.978319133823578,1,0,0,0
"114",18,50,1.7153386,1.77156,0.304739026792673,0,0.978319133823578,1,0,0,0
"115",19,18,1.5988774,1.7153386,0.510745270676513,0.304739026792673,0.988373690074726,1,0,0,0
"116",19,17,1.5988774,1.7184132,0.510745270676513,0.303727952864521,0.994909088897645,1,0,0,0
"117",19,23,1.5988774,1.5235416,0.510745270676513,0.617805132532316,0.374673236097841,1,0,0,0
"118",19,27,1.5988774,1.7006976,0.510745270676513,0.348902338814955,0.987346601337984,1,0,0,0
"119",19,3,1.5988774,1.5558982,0.510745270676513,0.578264806497067,0.468286991254966,1,0,0,0
"120",19,51,1.5988774,1.7494388,0.510745270676513,0.182119485649095,0.998446714413322,1,0,0,0
"121",20,21,1.7361288,1.5927935,0.249267870880085,0.533848607963906,0.00514392493198387,0.0308635495919032,0,0,0
"122",20,22,1.7361288,1.7006976,0.249267870880085,0.348902338814955,0.205306104740014,1,0,0,0
"123",20,16,1.7361288,1.77156,0.249267870880085,0,0.922902494644706,1,0,0,0
"124",20,28,1.7361288,1.77156,0.249267870880085,0,0.922902494644706,1,0,0,0
"125",20,4,1.7361288,1.77156,0.249267870880085,0,0.922902494644706,1,0,0,0
"126",20,52,1.7361288,1.77156,0.249267870880085,0,0.922902494644706,1,0,0,0
"127",21,20,1.5927935,1.7361288,0.533848607963906,0.249267870880085,0.994940300280377,1,0,0,0
"128",21,23,1.5927935,1.5235416,0.533848607963906,0.617805132532316,0.252284438260035,1,0,0,0
"129",21,17,1.5927935,1.7184132,0.533848607963906,0.303727952864521,0.986295114186609,1,0,0,0
"130",21,29,1.5927935,1.7065274,0.533848607963906,0.309366711778769,0.907720562537232,1,0,0,0
"131",21,5,1.5927935,1.5860779,0.533848607963906,0.535797501795117,0.421203727947822,1,0,0,0
"132",21,53,1.5927935,1.7140076,0.533848607963906,0.306134910179394,0.970795126291823,1,0,0,0
"133",22,23,1.7006976,1.5235416,0.348902338814955,0.617805132532316,0.00690473645280339,0.0414284187168203,0,0,0
"134",22,20,1.7006976,1.7361288,0.348902338814955,0.249267870880085,0.79703755110962,1,0,0,0
"135",22,18,1.7006976,1.7153386,0.348902338814955,0.304739026792673,0.507178735971357,1,0,0,0
"136",22,30,1.7006976,1.77156,0.348902338814955,0,0.978323141000339,1,0,0,0
"137",22,6,1.7006976,1.5783667,0.348902338814955,0.535425406086543,0.00774207839116581,0.0464524703469949,0,0,0
"138",22,54,1.7006976,1.77156,0.348902338814955,0,0.978323141000339,1,0,0,0
"139",23,22,1.5235416,1.7006976,0.617805132532316,0.348902338814955,0.993189591428264,1,0,0,0
"140",23,21,1.5235416,1.5927935,0.617805132532316,0.533848607963906,0.749075161384553,1,0,0,0
"141",23,19,1.5235416,1.5988774,0.617805132532316,0.510745270676513,0.626888569739474,1,0,0,0
"142",23,31,1.5235416,1.7538444,0.617805132532316,0.177156,0.999752967275482,1,0,0,0
"143",23,7,1.5235416,1.5666672,0.617805132532316,0.558081218226823,0.60490767392857,1,0,0,0
"144",23,55,1.5235416,1.77156,0.617805132532316,0,0.999946241566278,1,0,0,0
"145",24,25,1.77156,1.7127976,0,0.307898090332736,0.0222085592173662,0.133251355304197,0,0,0
"146",24,26,1.77156,1.7345183,0,0.249556738671334,0.0413727078384385,0.248236247030631,0,0,0
"147",24,28,1.77156,1.77156,0,0,1,1,0,0,0
