1,1.7191372999999999
2,1.2826942
3,1.6189653
4,1.4212632
5,1.8247063000000001
6,1.6181462
7,1.9544173
8,2.0497772
9,2.4532203000000004
10,2.0167772
11,2.3530483000000006
12,1.4684032
13,1.8718463
14,1.6652862
15,2.0015573
16,2.637328
17,3.0407711
18,2.6043279999999998
19,2.9405991
20,2.7428969999999997
21,3.1463401
22,2.93978
23,3.2760511
24,2.7723009999999997
25,3.1757441
26,2.7393009999999998
27,3.0755721000000005
28,2.190927
29,2.5943701000000003
30,2.3878099999999995
31,2.7240811000000003
32,1.880877
33,2.39247
34,1.847877
35,2.2922979999999997
36,1.986446
37,2.4980390000000003
38,2.183329
39,2.62775
40,2.61496
41,3.1265530000000004
42,2.58196
43,3.0263810000000007
44,2.033586
45,2.545179
46,2.230469
47,2.6748900000000004
48,2.8809620000000002
49,3.3925549999999998
50,2.847962
51,3.292383
52,2.986531
53,3.498124
54,3.183414
55,3.627835
56,3.015935
57,3.527528
58,2.982935
59,3.4273560000000005
60,2.434561
61,2.946154
62,2.6314439999999997
63,3.0758650000000003
