1,3.249773
2,4.006295
3,2.919836
4,3.96320153
5,2.90039353
6,5.012301
7,3.925842
8,4.017813
9,2.955005
10,3.7115270000000002
11,2.625068
12,2.7999695300000003
13,1.7371615299999998
14,3.849069
15,2.76261
16,4.777523
17,3.7147149999999995
18,4.471237
19,3.3847780000000003
20,4.42814353
21,3.36533553
22,5.4772430000000005
23,4.390784
24,4.711832
25,3.6490240000000003
26,4.405546
27,3.319087
28,3.49398853
29,2.4311805300000002
30,4.543088
31,3.456629
32,4.216419
33,3.51326
34,3.910133
35,3.183323
36,3.86703953
37,3.16388053
38,4.916139
39,4.189329
40,3.921651
41,3.218492
42,3.615365
43,2.888555
44,2.70380753
45,2.00064853
46,3.752907
47,3.026097
48,4.378218
49,3.6750589999999996
50,4.071932
51,3.3451220000000004
52,4.02883853
53,3.32567953
54,5.0779380000000005
55,4.351128
56,4.312527
57,3.6093680000000004
58,4.006241
59,3.279431
60,3.09468353
61,2.3915245300000003
62,4.143783
63,3.416973
