"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.7671544,1.5028184,0.044056,0.215965653192887,2.8751756552937e-20,1.72510539317622e-19,1.000002,1.099998,0.099996
"2",0,2,1.7671544,1.4763848,0.044056,0.208200533230185,4.36353202868322e-23,2.61811921720993e-22,1.000002,0,-1.000002
"3",0,4,1.7671544,1.749532,0.044056,0.096501545996932,0.0494951715137038,0.296971029082223,1.000002,0,-1.000002
"4",0,8,1.7671544,1.749532,0.044056,0.096501545996932,0.0494951715137038,0.296971029082223,1.000002,0,-1.000002
"5",0,16,1.7671544,1.77156,0.044056,0,0.843752354978745,1,1.000002,0,-1.000002
"6",0,32,1.7671544,1.77156,0.044056,0,0.843752354978745,1,1.000002,1.099998,0.099996
"7",1,0,1.5028184,1.7671544,0.215965653192887,0.044056,1,1,1.099998,1.000002,-0.099996
"8",1,3,1.5028184,1.4763848,0.215965653192887,0.208200533230185,0.189375067779625,1,1.099998,1.210002,0.110004
"9",1,5,1.5028184,1.4499512,0.215965653192887,0.196576128853198,0.036045327058207,0.216271962349242,1.099998,0,-1.099998
"10",1,9,1.5028184,1.463168,0.215965653192887,0.202907039112033,0.0911169244026966,0.54670154641618,1.099998,0,-1.099998
"11",1,17,1.5028184,1.507224,0.215965653192887,0.216916749063419,0.557931766450254,1,1.099998,0,-1.099998
"12",1,33,1.5028184,1.77156,0.215965653192887,0,1,1,1.099998,0,-1.099998
"13",2,3,1.4763848,1.4763848,0.208200533230185,0.208200533230185,0.50059842823226,1,0,1.210002,1.210002
"14",2,0,1.4763848,1.7671544,0.208200533230185,0.044056,1,1,0,1.000002,1.000002
"15",2,6,1.4763848,1.4719792,0.208200533230185,0.206546058451813,0.440742709318784,1,0,0,0
"16",2,10,1.4763848,1.6305808,0.208200533230185,0.206546058451813,0.999999607409584,1,0,0,0
"17",2,18,1.4763848,1.6437976,0.208200533230185,0.200916516383791,0.99999995980811,1,0,0,0
"18",2,34,1.4763848,1.77156,0.208200533230185,0,1,1,0,0,0
"19",3,2,1.4763848,1.4763848,0.208200533230185,0.208200533230185,0.50059842823226,1,1.210002,0,-1.210002
"20",3,1,1.4763848,1.5028184,0.208200533230185,0.215965653192887,0.811419804371157,1,1.210002,1.099998,-0.110004
"21",3,7,1.4763848,1.4367344,0.208200533230185,0.189103637665763,0.0800565995268379,0.480339597161027,1.210002,1.330998,0.120996
"22",3,11,1.4763848,1.4807904,0.208200533230185,0.209748513898589,0.559985782374794,1,1.210002,0,-1.210002
"23",3,19,1.4763848,1.4719792,0.208200533230185,0.206546058451813,0.440742709318784,1,1.210002,0,-1.210002
"24",3,35,1.4763848,1.463168,0.208200533230185,0.202907039112033,0.324910156460109,1,1.210002,0,-1.210002
"25",4,5,1.749532,1.4499512,0.096501545996932,0.196576128853198,4.09642185685779e-23,2.45785311411468e-22,0,0,0
"26",4,6,1.749532,1.4719792,0.096501545996932,0.206546058451813,1.37122334200393e-20,8.22734005202356e-20,0,0,0
"27",4,0,1.749532,1.7671544,0.096501545996932,0.044056,0.951345078907427,1,0,1.000002,1.000002
"28",4,12,1.749532,1.749532,0.096501545996932,0.096501545996932,0.50129109751562,1,0,0,0
"29",4,20,1.749532,1.7671544,0.096501545996932,0.044056,0.951345078907427,1,0,0,0
"30",4,36,1.749532,1.77156,0.096501545996932,0,0.988194582083774,1,0,0,0
"31",5,4,1.4499512,1.749532,0.196576128853198,0.096501545996932,1,1,0,0,0
"32",5,7,1.4499512,1.4367344,0.196576128853198,0.189103637665763,0.314242700652399,1,0,1.330998,1.330998
"33",5,1,1.4499512,1.5028184,0.196576128853198,0.215965653192887,0.964191510284941,1,0,1.099998,1.099998
"34",5,13,1.4499512,1.4807904,0.196576128853198,0.209748513898589,0.858570901425049,1,0,0,0
"35",5,21,1.4499512,1.5600912,0.196576128853198,0.221212547259897,0.99984604968229,1,0,0,0
"36",5,37,1.4499512,1.6349864,0.196576128853198,0.204782508424441,0.9999999984944,1,0,0,0
"37",6,7,1.4719792,1.4367344,0.206546058451813,0.189103637665763,0.10471088303019,0.628265298181143,0,1.330998,1.330998
"38",6,4,1.4719792,1.749532,0.206546058451813,0.096501545996932,1,1,0,0,0
"39",6,2,1.4719792,1.4763848,0.206546058451813,0.208200533230185,0.560445296035389,1,0,0,0
"40",6,14,1.4719792,1.6349864,0.206546058451813,0.204782508424441,0.999999911099028,1,0,0,0
"41",6,22,1.4719792,1.639392,0.206546058451813,0.202907039112033,0.999999959084256,1,0,0,0
"42",6,38,1.4719792,1.6526088,0.206546058451813,0.196576128853198,0.999999996530979,1,0,0,0
"43",7,6,1.4367344,1.4719792,0.189103637665763,0.206546058451813,0.895858148949087,1,1.330998,0,-1.330998
"44",7,5,1.4367344,1.4499512,0.189103637665763,0.196576128853198,0.686904948226581,1,1.330998,0,-1.330998
"45",7,3,1.4367344,1.4763848,0.189103637665763,0.208200533230185,0.920407212565551,1,1.330998,1.210002,-0.120996
"46",7,15,1.4367344,1.5116296,0.189103637665763,0.21777368518587,0.994790081830764,1,1.330998,0,-1.330998
"47",7,23,1.4367344,1.4984128,0.189103637665763,0.214919147503888,0.983685943930777,1,1.330998,0,-1.330998
"48",7,39,1.4367344,1.485196,0.189103637665763,0.211192342185932,0.955702626221849,1,1.330998,0,-1.330998
"49",8,9,1.749532,1.463168,0.096501545996932,0.202907039112033,1.41760347016718e-21,8.50562082100307e-21,0,0,0
"50",8,10,1.749532,1.6305808,0.096501545996932,0.206546058451813,4.72656695697057e-07,2.83594017418234e-06,0,0,0
"51",8,12,1.749532,1.749532,0.096501545996932,0.096501545996932,0.50129109751562,1,0,0,0
"52",8,0,1.749532,1.7671544,0.096501545996932,0.044056,0.951345078907427,1,0,1.000002,1.000002
"53",8,24,1.749532,1.77156,0.096501545996932,0,0.988194582083774,1,0,0,0
"54",8,40,1.749532,1.77156,0.096501545996932,0,0.988194582083774,1,0,0,0
"55",9,8,1.463168,1.749532,0.202907039112033,0.096501545996932,1,1,0,0,0
"56",9,11,1.463168,1.4807904,0.202907039112033,0.209748513898589,1,1,0,0,0
"57",9,13,1.463168,1.4807904,0.202907039112033,0.209748513898589,1,1,0,0,0
"58",9,1,1.463168,1.5028184,0.202907039112033,0.215965653192887,0.909368446604722,1,0,1.099998,1.099998
"59",9,25,1.463168,1.6349864,0.202907039112033,0.204782508424441,0.999999981363995,1,0,0,0
"60",9,41,1.463168,1.6658256,0.202907039112033,0.189103637665763,0.999999999960429,1,0,0,0
"61",10,11,1.6305808,1.4807904,0.206546058451813,0.209748513898589,8.09977490594199e-07,4.85986494356519e-06,0,0,0
"62",10,8,1.6305808,1.749532,0.206546058451813,0.096501545996932,0.999999536010328,1,0,0,0
"63",10,14,1.6305808,1.6349864,0.206546058451813,0.204782508424441,0.560943537960708,1,0,0,0
"64",10,2,1.6305808,1.4763848,0.206546058451813,0.208200533230185,3.98309881393553e-07,2.38985928836132e-06,0,0,0
"65",10,26,1.6305808,1.7583432,0.206546058451813,0.0755325176194955,0.999999963809039,1,0,0,0
"66",10,42,1.6305808,1.7671544,0.206546058451813,0.044056,0.999999998100129,1,0,0,0
"67",11,10,1.4807904,1.6305808,0.209748513898589,0.206546058451813,0.999999201349531,1,0,0,0
"68",11,9,1.4807904,1.463168,0.209748513898589,0.202907039112033,1,1,0,0,0
"69",11,15,1.4807904,1.5116296,0.209748513898589,0.21777368518587,0.846446947702946,1,0,0,0
"70",11,3,1.4807904,1.4763848,0.209748513898589,0.208200533230185,0.441193326474124,1,0,1.210002,1.210002
"71",11,27,1.4807904,1.6349864,0.209748513898589,0.204782508424441,0.999999611369936,1,0,0,0
"72",11,43,1.4807904,1.639392,0.209748513898589,0.202907039112033,0.99999981512293,1,0,0,0
"73",12,13,1.749532,1.4807904,0.096501545996932,0.209748513898589,1.2358145418665e-19,7.41488725119902e-19,0,0,0
"74",12,14,1.749532,1.6349864,0.096501545996932,0.204782508424441,9.14059731952253e-07,5.48435839171352e-06,0,0,0
"75",12,8,1.749532,1.749532,0.096501545996932,0.096501545996932,0.50129109751562,1,0,0,0
"76",12,4,1.749532,1.749532,0.096501545996932,0.096501545996932,0.50129109751562,1,0,0,0
"77",12,28,1.749532,1.77156,0.096501545996932,0,0.988194582083774,1,0,0,0
"78",12,44,1.749532,1.77156,0.096501545996932,0,0.988194582083774,1,0,0,0
"79",13,12,1.4807904,1.749532,0.209748513898589,0.096501545996932,1,1,0,0,0
"80",13,15,1.4807904,1.5116296,0.209748513898589,0.21777368518587,0.846446947702946,1,0,0,0
"81",13,9,1.4807904,1.463168,0.209748513898589,0.202907039112033,1,1,0,0,0
"82",13,5,1.4807904,1.4499512,0.209748513898589,0.196576128853198,0.142116912777027,0.852701476662165,0,0,0
"83",13,29,1.4807904,1.7583432,0.209748513898589,0.0755325176194955,1,1,0,0,0
"84",13,45,1.4807904,1.7407208,0.209748513898589,0.112973858133534,1,1,0,0,0
"85",14,15,1.6349864,1.5116296,0.204782508424441,0.21777368518587,3.61833998514487e-05,0.000217100399108692,0,0,0
"86",14,12,1.6349864,1.749532,0.204782508424441,0.096501545996932,0.999999102461744,1,0,0,0
"87",14,10,1.6349864,1.6305808,0.204782508424441,0.206546058451813,0.440254110165584,1,0,0,0
"88",14,6,1.6349864,1.4719792,0.204782508424441,0.206546058451813,9.02656693456755e-08,5.41594016074053e-07,0,0,0
"89",14,30,1.6349864,1.77156,0.204782508424441,0,0.999999999246981,1,0,0,0
"90",14,46,1.6349864,1.77156,0.204782508424441,0,0.999999999246981,1,0,0,0
"91",15,14,1.5116296,1.6349864,0.21777368518587,0.204782508424441,0.999964244641873,1,0,0,0
"92",15,13,1.5116296,1.4807904,0.21777368518587,0.209748513898589,0.15424412648912,0.925464758934718,0,0,0
"93",15,11,1.5116296,1.4807904,0.21777368518587,0.209748513898589,0.15424412648912,0.925464758934718,0,0,0
"94",15,7,1.5116296,1.4367344,0.21777368518587,0.189103637665763,0.00525526736533287,0.0315316041919972,0,1.330998,1.330998
"95",15,31,1.5116296,1.77156,0.21777368518587,0,1,1,0,0,0
"96",15,47,1.5116296,1.77156,0.21777368518587,0,1,1,0,0,0
"97",16,17,1.77156,1.507224,0,0.216916749063419,1.3098057250211e-20,7.85883435012659e-20,0,0,0
"98",16,18,1.77156,1.6437976,0,0.200916516383791,3.17354490245492e-09,1.90412694147295e-08,0,0,0
"99",16,20,1.77156,1.7671544,0,0.044056,0.161087059510831,0.966522357064985,0,0,0
"100",16,24,1.77156,1.77156,0,0,1,1,0,0,0
"101",16,0,1.77156,1.7671544,0,0.044056,0.161087059510831,0.966522357064985,0,1.000002,1.000002
"102",16,48,1.77156,1.77156,0,0,1,1,0,1.210002,1.210002
"103",17,16,1.507224,1.77156,0.216916749063419,0,1,1,0,0,0
"104",17,19,1.507224,1.4719792,0.216916749063419,0.206546058451813,0.120179112776819,0.721074676660915,0,0,0
"105",17,21,1.507224,1.5600912,0.216916749063419,0.221212547259897,0.955403177539907,1,0,0,0
"106",17,25,1.507224,1.6349864,0.216916749063419,0.204782508424441,0.999980134598558,1,0,0,0
"107",17,1,1.507224,1.5028184,0.216916749063419,0.215965653192887,0.443207537579013,1,0,1.099998,1.099998
"108",17,49,1.507224,1.77156,0.216916749063419,0,1,1,0,0,0
"109",18,19,1.6437976,1.4719792,0.200916516383791,0.206546058451813,1.87016569373173e-08,1.12209941623904e-07,0,0,0
"110",18,16,1.6437976,1.77156,0.200916516383791,0,0.999999996901492,1,0,0,0
"111",18,22,1.6437976,1.639392,0.200916516383791,0.202907039112033,0.439152621379254,1,0,0,0
"112",18,26,1.6437976,1.7583432,0.200916516383791,0.0755325176194955,0.999999719571166,1,0,0,0
"113",18,2,1.6437976,1.4763848,0.200916516383791,0.208200533230185,4.08255588246505e-08,2.44953352947903e-07,0,0,0
"114",18,50,1.6437976,1.77156,0.200916516383791,0,0.999999996901492,1,0,0,0
"115",19,18,1.4719792,1.6437976,0.206546058451813,0.200916516383791,0.999999981595547,1,0,0,0
"116",19,17,1.4719792,1.507224,0.206546058451813,0.216916749063419,0.880408390107484,1,0,0,0
"117",19,23,1.4719792,1.4984128,0.206546058451813,0.214919147503888,0.812931658743792,1,0,0,0
"118",19,27,1.4719792,1.6349864,0.206546058451813,0.204782508424441,0.999999911099028,1,0,0,0
"119",19,3,1.4719792,1.4763848,0.206546058451813,0.208200533230185,0.560445296035389,1,0,1.210002,1.210002
"120",19,51,1.4719792,1.6922592,0.206546058451813,0.170110313487775,0.999999999999479,1,0,0,0
"121",20,21,1.7671544,1.5600912,0.044056,0.221212547259897,6.47629596332149e-15,3.88577757799289e-14,0,0,0
"122",20,22,1.7671544,1.639392,0.044056,0.202907039112033,8.0211129886526e-09,4.81266779319156e-08,0,0,0
"123",20,16,1.7671544,1.77156,0.044056,0,0.843752354978745,1,0,0,0
"124",20,28,1.7671544,1.77156,0.044056,0,0.843752354978745,1,0,0,0
"125",20,4,1.7671544,1.749532,0.044056,0.096501545996932,0.0494951715137038,0.296971029082223,0,0,0
"126",20,52,1.7671544,1.77156,0.044056,0,0.843752354978745,1,0,0,0
