"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.21846,1.331,0.157587520656512,0,0.999999999914947,1,1.000002,1.000002,0
"2",0,2,1.21846,1.28135,0.157587520656512,0.118786063104553,0.999088388425159,1,1.000002,0,-1.000002
"3",0,4,1.21846,1.2195556,0.157587520656512,0.167776386910336,0.480565093983076,1,1.000002,0,-1.000002
"4",0,8,1.21846,1.22177,0.157587520656512,0.156424497228961,0.559985782374794,1,1.000002,0,-1.000002
"5",0,16,1.21846,1.1665492,0.157587520656512,0.227377322526574,0.00234281855168221,0.0140569113100933,1.000002,0,-1.000002
"6",0,32,1.21846,1.0717012,0.157587520656512,0.160146412147753,4.21046203957181e-11,2.52627722374309e-10,1.000002,1.000002,0
"7",1,0,1.331,1.21846,0,0.157587520656512,8.71654176452017e-11,5.2299250587121e-10,1.000002,1.000002,0
"8",1,3,1.331,1.331,0,0,1,1,1.000002,1.000002,0
"9",1,5,1.331,1.331,0,0,1,1,1.000002,0,-1.000002
"10",1,9,1.331,1.331,0,0,1,1,1.000002,0,-1.000002
"11",1,17,1.331,1.331,0,0,1,1,1.000002,0,-1.000002
"12",1,33,1.331,1.2063156,0,0.171515884156011,1.07940718341987e-11,6.47644310051922e-11,1.000002,0,-1.000002
"13",2,3,1.28135,1.331,0.118786063104553,0,0.999970843351334,1,0,1.000002,1.000002
"14",2,0,1.28135,1.21846,0.118786063104553,0.157587520656512,0.000921807750850263,0.00553084650510158,0,1.000002,1.000002
"15",2,6,1.28135,1.331,0.118786063104553,0,0.999970843351334,1,0,0,0
"16",2,10,1.28135,1.1923528,0.118786063104553,0.438832908883727,0.134612408067431,0.807674448404584,0,0,0
"17",2,18,1.28135,1.1395092,0.118786063104553,0.398214476330218,0.000278899920791239,0.00167339952474743,0,0,0
"18",2,34,1.28135,1.0617712,0.118786063104553,0.153836314435017,1.76373650758161e-21,1.05824190454897e-20,0,0,0
"19",3,2,1.331,1.28135,0,0.118786063104553,2.98265994279373e-05,0.000178959596567624,1.000002,0,-1.000002
"20",3,1,1.331,1.331,0,0,1,1,1.000002,1.000002,0
"21",3,7,1.331,1.331,0,0,1,1,1.000002,1.330998,0.330996
"22",3,11,1.331,1.331,0,0,1,1,1.000002,0,-1.000002
"23",3,19,1.331,1.331,0,0,1,1,1.000002,0,-1.000002
"24",3,35,1.331,1.331,0,0,1,1,1.000002,0,-1.000002
"25",4,5,1.2195556,1.331,0.167776386910336,0,0.999999999782093,1,0,0,0
"26",4,6,1.2195556,1.331,0.167776386910336,0,0.999999999782093,1,0,0,0
"27",4,0,1.2195556,1.21846,0.167776386910336,0.157587520656512,0.520611760451782,1,0,1.000002,1.000002
"28",4,12,1.2195556,1.3179472,0.167776386910336,0.502227298177334,0.999946218266885,1,0,0,0
"29",4,20,1.2195556,1.3149172,0.167776386910336,0.446518050328146,0.989896379695659,1,0,0,0
"30",4,36,1.2195556,1.0628668,0.167776386910336,0.165310330956567,2.69916585232905e-12,1.61949951139743e-11,0,0,0
"31",5,4,1.331,1.2195556,0,0.167776386910336,2.23078391501575e-10,1.33847034900945e-09,0,0,0
"32",5,7,1.331,1.331,0,0,1,1,0,1.330998,1.330998
"33",5,1,1.331,1.331,0,0,1,1,0,1.000002,1.000002
"34",5,13,1.331,1.2549632,0,0.506412067249906,0.858681239058977,1,0,0,0
"35",5,21,1.331,1.2818164,0,0.416351705292581,0.500712857610421,1,0,0,0
"36",5,37,1.331,1.2003948,0,0.348033553503978,2.06730444149195e-06,1.24038266489517e-05,0,0,0
"37",6,7,1.331,1.331,0,0,1,1,0,1.330998,1.330998
"38",6,4,1.331,1.2195556,0,0.167776386910336,2.23078391501575e-10,1.33847034900945e-09,0,0,0
"39",6,2,1.331,1.28135,0,0.118786063104553,2.98265994279373e-05,0.000178959596567624,0,0,0
"40",6,14,1.331,1.3644504,0,0.445574500752737,0.99947794430511,1,0,0,0
"41",6,22,1.331,1.2858492,0,0.520382756967262,0.919876131453573,1,0,0,0
"42",6,38,1.331,1.3714204,0,0.358418692987219,0.854563852189502,1,0,0,0
"43",7,6,1.331,1.331,0,0,1,1,1.330998,0,-1.330998
"44",7,5,1.331,1.331,0,0,1,1,1.330998,0,-1.330998
"45",7,3,1.331,1.331,0,0,1,1,1.330998,1.000002,-0.330996
"46",7,15,1.331,1.331,0,0,1,1,1.330998,0,-1.330998
"47",7,23,1.331,1.331,0,0,1,1,1.330998,0,-1.330998
"48",7,39,1.331,1.3398112,0,0.0619891243846838,0.922902494644706,1,1.330998,0,-1.330998
"49",8,9,1.22177,1.331,0.156424497228961,0,0.999999999822618,1,0,0,0
"50",8,10,1.22177,1.1923528,0.156424497228961,0.438832908883727,0.829390601911761,1,0,0,0
"51",8,12,1.22177,1.3179472,0.156424497228961,0.502227298177334,0.99994070352925,1,0,0,0
"52",8,0,1.22177,1.21846,0.156424497228961,0.157587520656512,0.441193326474124,1,0,1.000002,1.000002
"53",8,24,1.22177,1.540092,0.156424497228961,0.355354446834212,0.999999999950839,1,0,0,0
"54",8,40,1.22177,1.2855004,0.156424497228961,0.36036238077611,0.335023266385799,1,0,0,0
"55",9,8,1.331,1.22177,0,0.156424497228961,1.81764912084504e-10,1.09058947250702e-09,0,0,0
"56",9,11,1.331,1.331,0,0,1,1,0,0,0
"57",9,13,1.331,1.2549632,0,0.506412067249906,0.858681239058977,1,0,0,0
"58",9,1,1.331,1.331,0,0,1,1,0,1.000002,1.000002
"59",9,25,1.331,1.271304,0,0.573129943684218,0.874169859244484,1,0,0,0
"60",9,41,1.331,1.20888,0,0.468144892532259,0.00127970219689403,0.00767821318136418,0,0,0
"61",10,11,1.1923528,1.331,0.438832908883727,0,0.999269184863167,1,0,0,0
"62",10,8,1.1923528,1.22177,0.438832908883727,0.156424497228961,0.171325613904981,1,0,0,0
"63",10,14,1.1923528,1.3644504,0.438832908883727,0.445574500752737,0.999948786718701,1,0,0,0
"64",10,2,1.1923528,1.28135,0.438832908883727,0.118786063104553,0.866043311269394,1,0,0,0
"65",10,26,1.1923528,1.314078,0.438832908883727,0.629188982864112,0.999530308738247,1,0,0,0
"66",10,42,1.1923528,1.3237752,0.438832908883727,0.447603009956571,0.909123086759369,1,0,0,0
"67",11,10,1.331,1.1923528,0,0.438832908883727,0.000739308629676276,0.00443585177805766,0,0,0
"68",11,9,1.331,1.331,0,0,1,1,0,0,0
"69",11,15,1.331,1.331,0,0,1,1,0,0,0
"70",11,3,1.331,1.331,0,0,1,1,0,1.000002,1.000002
"71",11,27,1.331,1.4616532,0,0.392718079056643,0.999999985443881,1,0,0,0
"72",11,43,1.331,1.416292,0,0.446441526090687,0.99999424365832,1,0,0,0
"73",12,13,1.3179472,1.2549632,0.502227298177334,0.506412067249906,0.195730059404599,1,0,0,0
"74",12,14,1.3179472,1.3644504,0.502227298177334,0.445574500752737,0.73540090346035,1,0,0,0
"75",12,8,1.3179472,1.22177,0.502227298177334,0.156424497228961,5.99460876391461e-05,0.000359676525834877,0,0,0
"76",12,4,1.3179472,1.2195556,0.502227298177334,0.167776386910336,5.43709309496985e-05,0.000326225585698191,0,0,0
"77",12,28,1.3179472,1.77156,0.502227298177334,0,1,1,0,0,0
"78",12,44,1.3179472,1.77156,0.502227298177334,0,1,1,0,0,0
"79",13,12,1.2549632,1.3179472,0.506412067249906,0.502227298177334,0.805001140190443,1,0,0,0
"80",13,15,1.2549632,1.331,0.506412067249906,0,0.142121184244967,0.852727105469804,0,0,0
"81",13,9,1.2549632,1.331,0.506412067249906,0,0.142121184244967,0.852727105469804,0,0,0
"82",13,5,1.2549632,1.331,0.506412067249906,0,0.142121184244967,0.852727105469804,0,0,0
"83",13,29,1.2549632,1.4545904,0.506412067249906,0.516553154736785,0.999993877803048,1,0,0,0
"84",13,45,1.2549632,1.4037048,0.506412067249906,0.563369586376026,0.999743701844939,1,0,0,0
"85",14,15,1.3644504,1.331,0.445574500752737,0,0.00052814908208738,0.00316889449252428,0,0,0
"86",14,12,1.3644504,1.3179472,0.445574500752737,0.502227298177334,0.265459688914852,1,0,0,0
"87",14,10,1.3644504,1.1923528,0.445574500752737,0.438832908883727,5.17815525382528e-05,0.000310689315229517,0,0,0
"88",14,6,1.3644504,1.331,0.445574500752737,0,0.00052814908208738,0.00316889449252428,0,0,0
"89",14,30,1.3644504,1.7671544,0.445574500752737,0.044056,1,1,0,0,0
"90",14,46,1.3644504,1.77156,0.445574500752737,0,1,1,0,0,0
"91",15,14,1.331,1.3644504,0,0.445574500752737,0.99947794430511,1,0,0,0
"92",15,13,1.331,1.2549632,0,0.506412067249906,0.858681239058977,1,0,0,0
"93",15,11,1.331,1.331,0,0,1,1,0,0,0
"94",15,7,1.331,1.331,0,0,1,1,0,1.330998,1.330998
"95",15,31,1.331,1.77156,0,0,1,1,0,0,0
"96",15,47,1.331,1.77156,0,0,1,1,0,0,0
"97",16,17,1.1665492,1.331,0.227377322526574,0,0.999999999999995,1,0,0,0
"98",16,18,1.1665492,1.1395092,0.227377322526574,0.398214476330218,0.914757791315372,1,0,0,0
"99",16,20,1.1665492,1.3149172,0.227377322526574,0.446518050328146,0.999880597223806,1,0,0,0
"100",16,24,1.1665492,1.540092,0.227377322526574,0.355354446834212,0.999999999998704,1,0,0,0
"101",16,0,1.1665492,1.21846,0.227377322526574,0.157587520656512,0.99767742060258,1,0,1.000002,1.000002
"102",16,48,1.1665492,1.1532164,0.227377322526574,0.304551123828649,0.0201675256713677,0.121005154028206,0,1.000002,1.000002
"103",17,16,1.331,1.1665492,0,0.227377322526574,4.99863766886591e-15,2.99918260131955e-14,0,0,0
"104",17,19,1.331,1.331,0,0,1,1,0,0,0
"105",17,21,1.331,1.2818164,0,0.416351705292581,0.500712857610421,1,0,0,0
"106",17,25,1.331,1.271304,0,0.573129943684218,0.874169859244484,1,0,0,0
"107",17,1,1.331,1.331,0,0,1,1,0,1.000002,1.000002
"108",17,49,1.331,1.125664,0,0.278508136261109,2.07402797804033e-20,1.2444167868242e-19,0,0,0
"109",18,19,1.1395092,1.331,0.398214476330218,0,0.999999996939695,1,0,0,0
"110",18,16,1.1395092,1.1665492,0.398214476330218,0.227377322526574,0.0856633205389838,0.513979923233903,0,0,0
"111",18,22,1.1395092,1.2858492,0.398214476330218,0.520382756967262,0.999956063831498,1,0,0,0
"112",18,26,1.1395092,1.314078,0.398214476330218,0.629188982864112,0.999985722027884,1,0,0,0
"113",18,2,1.1395092,1.28135,0.398214476330218,0.118786063104553,0.999724153993028,1,0,0,0
"114",18,50,1.1395092,1.1455008,0.398214476330218,0.298439725818847,0.0014122534138317,0.00847352048299022,0,0,0
"115",19,18,1.331,1.1395092,0,0.398214476330218,3.1199166600148e-09,1.87194999600888e-08,0,0,0
"116",19,17,1.331,1.331,0,0,1,1,0,0,0
"117",19,23,1.331,1.331,0,0,1,1,0,0,0
"118",19,27,1.331,1.4616532,0,0.392718079056643,0.999999985443881,1,0,0,0
"119",19,3,1.331,1.331,0,0,1,1,0,1.000002,1.000002
"120",19,51,1.331,1.3403016,0,0.433164653805577,0.811379044352204,1,0,0,0
"121",20,21,1.3149172,1.2818164,0.446518050328146,0.416351705292581,0.492234391631099,1,0,0,0
"122",20,22,1.3149172,1.2858492,0.446518050328146,0.520382756967262,0.69173865314931,1,0,0,0
"123",20,16,1.3149172,1.1665492,0.446518050328146,0.227377322526574,0.000120637479234199,0.000723824875405192,0,0,0
"124",20,28,1.3149172,1.77156,0.446518050328146,0,1,1,0,0,0
"125",20,4,1.3149172,1.2195556,0.446518050328146,0.167776386910336,0.0101744101725734,0.0610464610354401,0,0,0
"126",20,52,1.3149172,1.4860828,0.446518050328146,0.374389141138177,0.994574044052493,1,0,0,0
"127",21,20,1.2818164,1.3149172,0.416351705292581,0.446518050328146,0.508800864716554,1,0,0,0
"128",21,23,1.2818164,1.331,0.416351705292581,0,0.500712857610421,1,0,0,0
"129",21,17,1.2818164,1.331,0.416351705292581,0,0.500712857610421,1,0,0,0
"130",21,29,1.2818164,1.4545904,0.416351705292581,0.516553154736785,0.999998880625482,1,0,0,0
"131",21,5,1.2818164,1.331,0.416351705292581,0,0.500712857610421,1,0,0,0
"132",21,53,1.2818164,1.4227492,0.416351705292581,0.500642646653118,0.999394629579387,1,0,0,0
"133",22,23,1.2858492,1.331,0.520382756967262,0,0.0805888296331898,0.483532977799139,0,0,0
"134",22,20,1.2858492,1.3149172,0.520382756967262,0.446518050328146,0.309165720607575,1,0,0,0
"135",22,18,1.2858492,1.1395092,0.520382756967262,0.398214476330218,4.44159635444977e-05,0.000266495781266986,0,0,0
"136",22,30,1.2858492,1.7671544,0.520382756967262,0.044056,1,1,0,0,0
"137",22,6,1.2858492,1.331,0.520382756967262,0,0.0805888296331898,0.483532977799139,0,0,0
"138",22,54,1.2858492,1.7671544,0.520382756967262,0.044056,1,1,0,0,0
"139",23,22,1.331,1.2858492,0,0.520382756967262,0.919876131453573,1,0,0,0
"140",23,21,1.331,1.2818164,0,0.416351705292581,0.500712857610421,1,0,0,0
"141",23,19,1.331,1.331,0,0,1,1,0,0,0
"142",23,31,1.331,1.77156,0,0,1,1,0,0,0
"143",23,7,1.331,1.331,0,0,1,1,0,1.330998,1.330998
"144",23,55,1.331,1.77156,0,0,1,1,0,0,0
"145",24,25,1.540092,1.271304,0.355354446834212,0.573129943684218,0.000282865310489662,0.00169719186293797,0,0,0
"146",24,26,1.540092,1.314078,0.355354446834212,0.629188982864112,0.0120815059836486,0.0724890359018914,0,0,0
"147",24,28,1.540092,1.77156,0.355354446834212,0,0.999999998466672,1,0,0,0
"148",24,16,1.540092,1.1665492,0.355354446834212,0.227377322526574,1.32060933637498e-12,7.92365601824989e-12,0,0,0
"149",24,8,1.540092,1.22177,0.355354446834212,0.156424497228961,5.00114097187412e-11,3.00068458312447e-10,0,0,0
"150",24,56,1.540092,1.4706516,0.355354446834212,0.378224213222952,0.0911169244026966,0.54670154641618,0,1.000002,1.000002
"151",25,24,1.271304,1.540092,0.573129943684218,0.355354446834212,0.999719954073461,1,0,0,0
"152",25,27,1.271304,1.4616532,0.573129943684218,0.392718079056643,0.989049944409563,1,0,0,0
"153",25,29,1.271304,1.4545904,0.573129943684218,0.516553154736785,0.998629797097319,1,0,0,0
"154",25,17,1.271304,1.331,0.573129943684218,0,0.126423042243495,0.758538253460972,0,0,0
"155",25,9,1.271304,1.331,0.573129943684218,0,0.126423042243495,0.758538253460972,0,0,0
"156",25,57,1.271304,1.5169452,0.573129943684218,0.364625030459146,0.998485768153657,1,0,0,0
"157",26,27,1.314078,1.4616532,0.629188982864112,0.392718079056643,0.741705785119163,1,0,0,0
"158",26,24,1.314078,1.540092,0.629188982864112,0.355354446834212,0.988007362197861,1,0,0,0
"159",26,30,1.314078,1.7671544,0.629188982864112,0.044056,0.999999999999906,1,0,0,0
"160",26,18,1.314078,1.1395092,0.629188982864112,0.398214476330218,1.44389087529737e-05,8.66334525178423e-05,0,0,0
"161",26,10,1.314078,1.1923528,0.629188982864112,0.438832908883727,0.00047399881864749,0.00284399291188494,0,0,0
"162",26,58,1.314078,1.6789728,0.629188982864112,0.251990440792239,0.999999858428097,1,0,0,0
"163",27,26,1.4616532,1.314078,0.392718079056643,0.629188982864112,0.259154270057682,1,0,0,0
"164",27,25,1.4616532,1.271304,0.392718079056643,0.573129943684218,0.0110257587464456,0.0661545524786733,0,0,0
"165",27,31,1.4616532,1.77156,0.392718079056643,0,1,1,0,0,0
"166",27,19,1.4616532,1.331,0.392718079056643,0,1.4814675800178e-08,8.88880548010681e-08,0,0,0
"167",27,11,1.4616532,1.331,0.392718079056643,0,1.4814675800178e-08,8.88880548010681e-08,0,0,0
"168",27,59,1.4616532,1.77156,0.392718079056643,0,1,1,0,0,0
"169",28,29,1.77156,1.4545904,0,0.516553154736785,5.48411050686346e-13,3.29046630411808e-12,0,0,0
"170",28,30,1.77156,1.7671544,0,0.044056,0.161087059510831,0.966522357064985,0,0,0
"171",28,24,1.77156,1.540092,0,0.355354446834212,1.57064362579997e-09,9.42386175479979e-09,0,0,0
"172",28,20,1.77156,1.3149172,0,0.446518050328146,3.06031609058455e-21,1.83618965435073e-20,0,0,0
"173",28,12,1.77156,1.3179472,0,0.502227298177334,2.98407390796787e-21,1.79044434478072e-20,0,0,0
"174",28,60,1.77156,1.77156,0,0,1,1,0,1.000002,1.000002
"175",29,28,1.4545904,1.77156,0.516553154736785,0,0.999999999999465,1,0,0,0
"176",29,31,1.4545904,1.77156,0.516553154736785,0,0.999999999999465,1,0,0,0
"177",29,25,1.4545904,1.271304,0.516553154736785,0.573129943684218,0.00138212270576775,0.00829273623460647,0,0,0
"178",29,21,1.4545904,1.2818164,0.516553154736785,0.416351705292581,1.13406821317078e-06,6.8044092790247e-06,0,0,0
"179",29,13,1.4545904,1.2549632,0.516553154736785,0.506412067249906,6.197239197974e-06,3.7183435187844e-05,0,0,0
"180",29,61,1.4545904,1.77156,0.516553154736785,0,0.999999999999465,1,0,0,0
"181",30,31,1.7671544,1.77156,0.044056,0,0.843752354978745,1,0,0,0
"182",30,28,1.7671544,1.77156,0.044056,0,0.843752354978745,1,0,0,0
"183",30,26,1.7671544,1.314078,0.044056,0.629188982864112,9.59735070110718e-14,5.75841042066431e-13,0,0,0
"184",30,22,1.7671544,1.2858492,0.044056,0.520382756967262,7.53284896914609e-23,4.51970938148765e-22,0,0,0
"185",30,14,1.7671544,1.3644504,0.044056,0.445574500752737,4.06852518296475e-22,2.44111510977885e-21,0,0,0
"186",30,62,1.7671544,1.77156,0.044056,0,0.843752354978745,1,0,1.000002,1.000002
"187",31,30,1.77156,1.7671544,0,0.044056,0.161087059510831,0.966522357064985,0,0,0
"188",31,29,1.77156,1.4545904,0,0.516553154736785,5.48411050686346e-13,3.29046630411808e-12,0,0,0
"189",31,27,1.77156,1.4616532,0,0.392718079056643,2.18994053036203e-17,1.31396431821722e-16,0,0,0
"190",31,23,1.77156,1.331,0,0,1.76080794119732e-45,1.05648476471839e-44,0,0,0
"191",31,15,1.77156,1.331,0,0,1.76080794119732e-45,1.05648476471839e-44,0,0,0
"192",31,63,1.77156,1.77156,0,0,1,1,0,1.77156,1.77156
"193",32,33,1.0717012,1.2063156,0.160146412147753,0.171515884156011,0.999999997846591,1,1.000002,0,-1.000002
"194",32,34,1.0717012,1.0617712,0.160146412147753,0.153836314435017,0.293606254903239,1,1.000002,0,-1.000002
"195",32,36,1.0717012,1.0628668,0.160146412147753,0.165310330956567,0.242902964520995,1,1.000002,0,-1.000002
"196",32,40,1.0717012,1.2855004,0.160146412147753,0.36036238077611,0.999986152040001,1,1.000002,0,-1.000002
"197",32,48,1.0717012,1.1532164,0.160146412147753,0.304551123828649,0.818924545128954,1,1.000002,1.000002,0
"198",32,0,1.0717012,1.21846,0.160146412147753,0.157587520656512,0.999999999958683,1,1.000002,1.000002,0
"199",33,32,1.2063156,1.0717012,0.171515884156011,0.160146412147753,2.19095832059628e-09,1.31457499235777e-08,0,1.000002,1.000002
"200",33,35,1.2063156,1.331,0.171515884156011,0,0.999999999989463,1,0,0,0
"201",33,37,1.2063156,1.2003948,0.171515884156011,0.348033553503978,0.811180127146387,1,0,0,0
"202",33,41,1.2063156,1.20888,0.171515884156011,0.468144892532259,0.72861579225899,1,0,0,0
"203",33,49,1.2063156,1.125664,0.171515884156011,0.278508136261109,7.56827552436746e-07,4.54096531462048e-06,0,0,0
"204",33,1,1.2063156,1.331,0.171515884156011,0,0.999999999989463,1,0,1.000002,1.000002
"205",34,35,1.0617712,1.331,0.153836314435017,0,1,1,0,0,0
"206",34,32,1.0617712,1.0717012,0.153836314435017,0.160146412147753,0.70766824880179,1,0,1.000002,1.000002
"207",34,38,1.0617712,1.3714204,0.153836314435017,0.358418692987219,1,1,0,0,0
"208",34,42,1.0617712,1.3237752,0.153836314435017,0.447603009956571,0.999999995070086,1,0,0,0
"209",34,50,1.0617712,1.1455008,0.153836314435017,0.298439725818847,0.882137691117475,1,0,0,0
"210",34,2,1.0617712,1.28135,0.153836314435017,0.118786063104553,1,1,0,0,0
"211",35,34,1.331,1.0617712,0,0.153836314435017,1.31519682618326e-31,7.89118095709957e-31,0,0,0
"212",35,33,1.331,1.2063156,0,0.171515884156011,1.07940718341987e-11,6.47644310051922e-11,0,0,0
"213",35,39,1.331,1.3398112,0,0.0619891243846838,0.922902494644706,1,0,0,0
"214",35,43,1.331,1.416292,0,0.446441526090687,0.99999424365832,1,0,0,0
"215",35,51,1.331,1.3403016,0,0.433164653805577,0.811379044352204,1,0,0,0
"216",35,3,1.331,1.331,0,0,1,1,0,1.000002,1.000002
"217",36,37,1.0628668,1.2003948,0.165310330956567,0.348033553503978,0.999999999821734,1,0,0,0
"218",36,38,1.0628668,1.3714204,0.165310330956567,0.358418692987219,1,1,0,0,0
"219",36,32,1.0628668,1.0717012,0.165310330956567,0.160146412147753,0.758268065866104,1,0,1.000002,1.000002
"220",36,44,1.0628668,1.77156,0.165310330956567,0,1,1,0,0,0
"221",36,52,1.0628668,1.4860828,0.165310330956567,0.374389141138177,0.999999999999999,1,0,0,0
"222",36,4,1.0628668,1.2195556,0.165310330956567,0.167776386910336,0.999999999997355,1,0,0,0
"223",37,36,1.2003948,1.0628668,0.348033553503978,0.165310330956567,1.8148525269213e-10,1.08891151615278e-09,0,0,0
"224",37,39,1.2003948,1.3398112,0.348033553503978,0.0619891243846838,0.999998963840649,1,0,0,0
