1,3.1365960000000004
2,3.5996164
3,3.851327
4,3.320148
5,3.301521
6,2.970102
7,2.6817165999999997
8,3.178953
9,2.958125
10,2.7085981999999995
11,3.68425
12,2.916942
13,3.1742529999999998
14,3.3242713
15,2.59910751
16,3.088809
17,2.323741
18,3.386405
19,3.1163914999999998
20,2.1482322
21,2.8632139999999997
22,1.9459426599999998
23,2.466853
24,3.303856
25,3.9360049999999998
26,2.9036310999999997
27,2.6089686
28,2.4854841
29,3.582726
30,3.1252699999999995
31,3.033773
32,3.5643944000000003
33,4.0011867
34,3.3043004999999996
35,3.2682626999999997
36,3.591273
37,3.336036
38,2.6357280999999997
39,2.5529659
40,3.2071270000000003
41,2.6035385
42,3.5309
43,2.1825245
44,2.6572470000000004
45,2.6638405
46,2.8972282000000003
47,2.8682527
48,3.8848469999999997
49,3.560731
50,2.8527419999999997
51,2.5790607
52,1.65323266
53,3.1128274
54,2.1981299
55,2.4617157
56,2.650517
57,2.9075818
58,2.7718089999999997
59,2.6794637
60,3.42369
61,2.4968100999999994
62,2.8993895999999997
63,3.784204
