"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.7451264,1.353028,0.105154295517097,0.096501545996932,1.88457240914056e-36,1.13074344548433e-35,1.000002,1.099998,0.099996
"2",0,2,1.7451264,1.3398112,0.105154295517097,0.0619891243846838,7.23295334543315e-39,4.33977200725989e-38,1.000002,0,-1.000002
"3",0,4,1.7451264,1.7407208,0.105154295517097,0.112973858133534,0.388492767536946,1,1.000002,0,-1.000002
"4",0,8,1.7451264,1.7319096,0.105154295517097,0.126715405311559,0.211654590665284,1,1.000002,0,-1.000002
"5",0,16,1.7451264,1.77156,0.105154295517097,0,0.993522233254022,1,1.000002,0,-1.000002
"6",0,32,1.7451264,1.77156,0.105154295517097,0,0.993522233254022,1,1.000002,1.099998,0.099996
"7",1,0,1.353028,1.7451264,0.096501545996932,0.105154295517097,1,1,1.099998,1.000002,-0.099996
"8",1,3,1.353028,1.3354056,0.096501545996932,0.044056,0.0494951715137038,0.296971029082223,1.099998,1.210002,0.110004
"9",1,5,1.353028,1.3618392,0.096501545996932,0.112973858133534,0.724736543260276,1,1.099998,0,-1.099998
"10",1,9,1.353028,1.3486224,0.096501545996932,0.0867666996253677,0.368118719138784,1,1.099998,0,-1.099998
"11",1,17,1.353028,1.3838672,0.096501545996932,0.143886293477408,0.961880848457923,1,1.099998,0,-1.099998
"12",1,33,1.353028,1.7407208,0.096501545996932,0.112973858133534,1,1,1.099998,0,-1.099998
"13",2,3,1.3398112,1.3354056,0.0619891243846838,0.044056,0.2828246122434,1,0,1.210002,1.210002
"14",2,0,1.3398112,1.7451264,0.0619891243846838,0.105154295517097,1,1,0,1.000002,1.000002
"15",2,6,1.3398112,1.3486224,0.0619891243846838,0.0867666996253677,0.79703755110962,1,0,0,0
"16",2,10,1.3398112,1.55128,0.0619891243846838,0.221389729945299,0.999999999999994,1,0,0,0
"17",2,18,1.3398112,1.6085528,0.0619891243846838,0.213775830810093,1,1,0,0,0
"18",2,34,1.3398112,1.77156,0.0619891243846838,0,1,1,0,0,0
"19",3,2,1.3354056,1.3398112,0.044056,0.0619891243846838,0.721087884437974,1,1.210002,0,-1.210002
"20",3,1,1.3354056,1.353028,0.044056,0.096501545996932,0.951345078907427,1,1.210002,1.099998,-0.110004
"21",3,7,1.3354056,1.353028,0.044056,0.096501545996932,0.951345078907427,1,1.210002,1.330998,0.120996
"22",3,11,1.3354056,1.3618392,0.044056,0.112973858133534,0.984738770952863,1,1.210002,0,-1.210002
"23",3,19,1.3354056,1.3706504,0.044056,0.126715405311559,0.995232921560405,1,1.210002,0,-1.210002
"24",3,35,1.3354056,1.3706504,0.044056,0.126715405311559,0.995232921560405,1,1.210002,0,-1.210002
"25",4,5,1.7407208,1.3618392,0.112973858133534,0.112973858133534,3.64541495936398e-34,2.18724897561839e-33,0,0,0
"26",4,6,1.7407208,1.3486224,0.112973858133534,0.0867666996253677,1.7686306312943e-36,1.06117837877658e-35,0,0,0
"27",4,0,1.7407208,1.7451264,0.112973858133534,0.105154295517097,0.613698513353509,1,0,1.000002,1.000002
"28",4,12,1.7407208,1.705476,0.112973858133534,0.158103891121878,0.0358389362940061,0.215033617764037,0,0,0
"29",4,20,1.7407208,1.7319096,0.112973858133534,0.126715405311559,0.302445012105822,1,0,0,0
"30",4,36,1.7407208,1.77156,0.112973858133534,0,0.996431680795667,1,0,0,0
"31",5,4,1.3618392,1.7407208,0.112973858133534,0.112973858133534,1,1,0,0,0
"32",5,7,1.3618392,1.353028,0.112973858133534,0.096501545996932,0.277249913353021,1,0,1.330998,1.330998
"33",5,1,1.3618392,1.353028,0.112973858133534,0.096501545996932,0.277249913353021,1,0,1.099998,1.099998
"34",5,13,1.3618392,1.4103008,0.112973858133534,0.170110313487775,0.990566401221181,1,0,0,0
"35",5,21,1.3618392,1.4675736,0.112973858133534,0.204782508424441,0.999992087285441,1,0,0,0
"36",5,37,1.3618392,1.5248464,0.112973858133534,0.219789943775617,0.999999998945495,1,0,0,0
"37",6,7,1.3486224,1.353028,0.0867666996253677,0.096501545996932,0.634443344273216,1,0,1.330998,1.330998
"38",6,4,1.3486224,1.7407208,0.0867666996253677,0.112973858133534,1,1,0,0,0
"39",6,2,1.3486224,1.3398112,0.0867666996253677,0.0619891243846838,0.205306104740014,1,0,0,0
"40",6,14,1.3486224,1.5468744,0.0867666996253677,0.22134544757063,0.999999999999684,1,0,0,0
"41",6,22,1.3486224,1.5556856,0.0867666996253677,0.22134544757063,0.999999999999944,1,0,0,0
"42",6,38,1.3486224,1.6526088,0.0867666996253677,0.196576128853198,1,1,0,0,0
