1,3.6848636999999997
2,3.4888157000000004
3,3.1239547
4,2.9539986999999996
5,3.2719537
6,2.9533826999999997
7,2.5885217000000003
8,4.472838
9,4.790793
10,4.594745
11,4.229884
12,3.970124
13,4.288079
14,3.9695080000000003
15,3.604647
16,4.168909
17,4.486864000000001
18,4.290816
19,3.925955
20,3.755999
21,4.0739540000000005
22,3.755383
23,3.3905220000000003
24,4.119629
25,4.437584
26,4.241536
27,3.876675
28,3.616915
29,3.93487
30,3.616299
31,3.251438
32,2.26565597
33,3.3934897
34,2.3875629700000003
35,2.8325807000000003
36,1.85274597
37,2.9805797
38,1.85212997
39,2.2971477
40,3.37158527
41,4.499419
42,3.4934922699999995
43,3.93851
44,2.86887127
45,3.9967049999999995
46,2.86825527
47,3.3132729999999997
48,3.19740927
49,4.325243
50,3.3193162700000003
51,3.764334
52,2.78449927
53,3.9123330000000003
54,2.78388327
55,3.2289010000000005
56,3.14812927
57,4.275963
58,3.27003627
59,3.7150540000000003
60,2.64541527
61,3.773249
62,2.64479927
63,3.089817
