"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.5865248,1.331,0.218537569229197,0,9.92635687770087e-20,5.95581412662052e-19,1.000002,1.099998,0.099996
"2",0,2,1.5865248,1.4235176,0.218537569229197,0.180347721226961,4.72247227495807e-08,2.83348336497484e-07,1.000002,0,-1.000002
"3",0,4,1.5865248,1.55128,0.218537569229197,0.221389729945299,0.129079655483461,0.774477932900764,1.000002,0,-1.000002
"4",0,8,1.5865248,1.5821192,0.218537569229197,0.219209373977842,0.443834310569296,1,1.000002,0,-1.000002
"5",0,16,1.5865248,1.683448,0.218537569229197,0.177111783956239,0.999605592029717,1,1.000002,0,-1.000002
"6",0,32,1.5865248,1.77156,0.218537569229197,0,0.999999999999827,1,1.000002,1.099998,0.099996
"7",1,0,1.331,1.5865248,0,0.218537569229197,1,1,1.099998,1.000002,-0.099996
"8",1,3,1.331,1.331,0,0,1,1,1.099998,1.210002,0.110004
"9",1,5,1.331,1.331,0,0,1,1,1.099998,0,-1.099998
"10",1,9,1.331,1.331,0,0,1,1,1.099998,0,-1.099998
"11",1,17,1.331,1.331,0,0,1,1,1.099998,0,-1.099998
"12",1,33,1.331,1.5248464,0,0.219789943775617,0.999999999999966,1,1.099998,0,-1.099998
"13",2,3,1.4235176,1.331,0.180347721226961,0,6.84356978657215e-07,4.10614187194329e-06,0,1.210002,1.210002
"14",2,0,1.4235176,1.5865248,0.180347721226961,0.218537569229197,0.999999953520832,1,0,1.000002,1.000002
"15",2,6,1.4235176,1.331,0.180347721226961,0,6.84356978657215e-07,4.10614187194329e-06,0,0,0
"16",2,10,1.4235176,1.3685084,0.180347721226961,0.504116332807691,0.912530350368381,1,0,0,0
"17",2,18,1.4235176,1.3748232,0.180347721226961,0.552835327678189,0.982215559768196,1,0,0,0
"18",2,34,1.4235176,1.77156,0.180347721226961,0,1,1,0,0,0
"19",3,2,1.331,1.4235176,0,0.180347721226961,0.999999331283118,1,1.210002,0,-1.210002
"20",3,1,1.331,1.331,0,0,1,1,1.210002,1.099998,-0.110004
"21",3,7,1.331,1.331,0,0,1,1,1.210002,1.330998,0.120996
"22",3,11,1.331,1.331,0,0,1,1,1.210002,0,-1.210002
"23",3,19,1.331,1.331,0,0,1,1,1.210002,0,-1.210002
