1,2.7678000000000003
2,3.887893
3,3.990903
4,1.5938741
5,2.2011678000000003
6,2.2007330000000005
7,2.7959910000000003
8,3.7040179999999996
9,2.549566
10,3.0495409999999996
11,3.015315
12,3.1615849999999996
13,1.9713802
14,3.8178470000000004
15,2.495527
16,2.38632
17,3.0337656
18,3.023955
19,2.8548648100000005
20,2.947327
21,2.714795
22,1.8627899000000003
23,2.7769000000000004
24,2.815812
25,4.119966000000001
26,3.3895489999999997
27,4.031053
28,1.8131854
29,1.9924330000000001
30,4.329559000000001
31,1.9815939
32,2.5690008
33,2.2193577
34,2.4704716999999996
35,3.2410606
36,3.400789
37,1.5682048
38,4.569984999999999
39,3.647472
40,2.5252928
41,2.8406425
42,1.8223186
43,2.89313669
44,3.6580311
45,3.4194914000000005
46,2.686185
47,3.7711919999999997
48,3.254357
49,3.2745460000000004
50,3.242369
51,2.76947
52,1.8125496
53,2.4820304999999996
54,2.184318
55,2.9305842
56,3.379356
57,3.48727
58,3.559188
59,2.7070183
60,2.999337
61,4.431356
62,1.1760646000000001
63,1.8934153999999999
