1,2.115469
2,2.8178615
3,2.931613
4,4.260083
5,3.2172510000000005
6,3.1511359999999997
7,2.911495
8,2.675365
9,2.0395890000000003
10,2.5144515
11,2.628203
12,3.7968480000000002
13,2.7540160000000005
14,3.02276
15,2.783119
16,3.512501
17,2.9054159999999998
18,3.5791174999999997
19,3.7215599999999998
20,4.688652
21,3.6745110000000007
22,3.5797049999999997
23,3.3687549999999997
24,4.031969
25,3.4248840000000005
26,3.8710554999999998
27,4.013498
28,4.0476399999999995
29,3.033499
30,3.2735519999999996
31,3.0626019999999996
32,1.6350574
33,2.606238
34,2.9590795000000005
35,2.8484339
36,3.1438953999999995
37,3.70802
38,3.2923540000000004
39,2.8283158999999998
40,2.2525394
41,3.2237199999999997
42,3.3490314999999997
43,3.2383859
44,3.3740224
45,3.9381470000000003
46,3.8573399999999998
47,3.3933019
48,1.6335464
49,3.000626
50,2.9575685
51,3.2428219
52,2.8096973999999997
53,3.769721
54,2.958156
55,2.8900169
56,2.4247343999999997
57,3.791814
58,3.5212265
59,3.8064799000000002
60,2.4404053999999995
61,3.400429
62,2.923723
63,2.8555839
