1,2.1855447
2,3.4398576000000003
3,3.9933210000000003
4,3.0078209000000005
5,3.5294783
6,2.9692683
7,4.060176
8,2.7893801000000003
9,3.4206454
10,4.804615
11,3.575971
12,2.929303
13,2.3388894
14,3.8101653
15,4.47893
16,2.715228
17,2.0988033
18,2.3424196
19,2.881265
20,2.884187
21,3.5090380000000003
22,2.2760813
23,3.3523709999999998
24,2.2753110999999997
25,3.8150589999999998
26,2.8882716
27,2.4502986
28,2.384057
29,2.702126
30,2.3491833
31,3.808619
32,2.200105
33,2.3477293
34,2.07971591
35,3.5550640000000002
36,1.7216009
37,2.3311809
38,1.76961131
39,2.5327930000000003
40,2.5977421
41,4.709681999999999
42,3.9578933099999998
43,4.264566
44,2.0413693
45,2.1523103
46,3.00879461
47,3.9632652999999998
48,3.604543
49,2.8781912999999997
50,2.9872456
51,3.863104
52,3.351546
53,3.08715
54,3.240598
55,3.4042900000000005
56,3.5103270999999996
57,4.389208
58,3.8787985999999997
59,3.2268986
60,3.1446308
61,2.0225128
62,3.6069147999999998
63,3.6028128
