rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,0.99495,1,1
001,2,0,,0.9974,1,1
001,3,0,,0.9969,1,1
001,4,0,,0.9977,1,1
001,5,0,,0.9986,1,1
001,6,0,,0.99885,1,1
001,7,0,,0.9948,1,1
001,8,0,,0.99965,1,1
001,9,0,,0.99395,1,1
001,10,0,,0.9969,1,1
001,11,0,,0.99695,1,1
001,12,0,,0.9989,1,1
001,13,0,,0.994,1,1
001,14,0,,0.9979,1,1
001,15,0,,0.99565,1,1
001,16,0,,0.9978,1,1
001,17,0,,0.9954,1,1
001,18,0,,0.99735,1,1
001,19,0,,0.99495,1,1
001,20,0,,0.9988,1,1
001,21,0,,0.99585,1,1
001,22,0,,0.998,1,1
001,23,0,,1,1,1
001,24,0,,0.99965,1,1
001,25,0,,0.99485,1,1
001,26,0,,1,1,1
001,27,0,,0.997,1,1
001,28,0,,
001,29,0,,
001,30,0,,
001,31,0,,
001,32,0,,
001,33,0,,
001,34,0,,
001,35,0,,
001,36,0,,
001,37,0,,
001,38,0,,
001,39,0,,
001,40,0,,
001,41,0,,
001,42,0,,
001,43,0,,
001,44,0,,
001,45,0,,
001,46,0,,
001,47,0,,
001,48,0,,
001,49,0,,
001,50,0,,
001,51,0,,
001,52,0,,
001,53,0,,
001,54,0,,
001,55,0,,
001,56,0,,
001,57,0,,
001,58,0,,
001,59,0,,
001,60,0,,
001,61,0,,
001,62,0,,
001,63,0,,
001,64,0,,
001,65,0,,
001,66,0,,
001,67,0,,
001,68,0,,
001,69,0,,
001,70,0,,
001,71,0,,
001,72,0,,
001,73,0,,
001,74,0,,
001,75,0,,
001,76,0,,
001,77,0,,
001,78,0,,
001,79,0,,
001,80,0,,
001,81,0,,
001,82,0,,
001,83,0,,
001,84,0,,
001,85,0,,
001,86,0,,
001,87,0,,
001,88,0,,
001,89,0,,
001,90,0,,
001,91,0,,
001,92,0,,
001,93,0,,
001,94,0,,
001,95,0,,
001,96,0,,
001,97,0,,
001,98,0,,
001,99,0,,
001,100,0,,
002,1,1,,0.998,1,1
002,2,1,,0.9975,1,1
002,3,1,,0.99635,1,1
002,4,1,,0.99855,1,1
002,5,1,,0.99565,1,1
002,6,1,,0.9978,1,1
002,7,1,,0.9983,1,1
002,8,1,,0.997,1,1
002,9,1,,0.9985,1,1
002,10,1,,0.9972,1,1
002,11,1,,0.99685,1,1
002,12,1,,0.9983,1,1
002,13,1,,0.9976,1,1
002,14,1,,0.999,1,1
002,15,1,,0.9978,1,1
002,16,1,,0.999,1,1
002,17,1,,0.9952,1,1
002,18,1,,0.99865,1,1
002,19,1,,0.9959,1,1
002,20,1,,0.99895,1,1
002,21,1,,0.99775,1,1
002,22,1,,0.99785,1,1
002,23,1,,0.99775,1,1
002,24,1,,0.99895,1,1
002,25,1,,0.9951,1,1
002,26,1,,0.9947,1,1
002,27,1,,0.99715,1,1
002,28,1,,
002,29,1,,
002,30,1,,
002,31,1,,
002,32,1,,
002,33,1,,
002,34,1,,
002,35,1,,
002,36,1,,
002,37,1,,
002,38,1,,
002,39,1,,
002,40,1,,
002,41,1,,
002,42,1,,
002,43,1,,
002,44,1,,
002,45,1,,
002,46,1,,
002,47,1,,
002,48,1,,
002,49,1,,
002,50,1,,
002,51,1,,
002,52,1,,
002,53,1,,
002,54,1,,
002,55,1,,
002,56,1,,
002,57,1,,
002,58,1,,
002,59,1,,
002,60,1,,
002,61,1,,
002,62,1,,
002,63,1,,
002,64,1,,
002,65,1,,
002,66,1,,
002,67,1,,
002,68,1,,
002,69,1,,
002,70,1,,
002,71,1,,
002,72,1,,
002,73,1,,
002,74,1,,
002,75,1,,
002,76,1,,
002,77,1,,
002,78,1,,
002,79,1,,
002,80,1,,
002,81,1,,
002,82,1,,
002,83,1,,
002,84,1,,
002,85,1,,
002,86,1,,
002,87,1,,
002,88,1,,
002,89,1,,
002,90,1,,
002,91,1,,
002,92,1,,
002,93,1,,
002,94,1,,
002,95,1,,
002,96,1,,
002,97,1,,
002,98,1,,
002,99,1,,
002,100,1,,
003,1,2,,0.99715,1,1
003,2,2,,0.994215,1,1
003,3,2,,0.996,1,1
003,4,2,,0.99735,1,1
003,5,2,,0.9964,1,1
003,6,2,,0.99795,1,1
003,7,2,,0.99665,1,1
003,8,2,,0.9926,1,1
003,9,2,,0.9955,1,1
003,10,2,,0.99575,1,1
003,11,2,,0.996,1,1
003,12,2,,0.9973,1,1
003,13,2,,0.99415,1,1
003,14,2,,0.9989,1,1
003,15,2,,0.99345,1,1
003,16,2,,0.99695,1,1
003,17,2,,0.99425,1,1
003,18,2,,0.9973,1,1
003,19,2,,0.9942,1,1
003,20,2,,0.9986,1,1
003,21,2,,0.99855,1,1
003,22,2,,0.9986,1,1
003,23,2,,0.9977,1,1
003,24,2,,0.99975,1,1
003,25,2,,0.9947,1,1
003,26,2,,0.9953,1,1
003,27,2,,0.9959,1,1
003,28,2,,
003,29,2,,
003,30,2,,
003,31,2,,
003,32,2,,
003,33,2,,
003,34,2,,
003,35,2,,
003,36,2,,
003,37,2,,
003,38,2,,
003,39,2,,
003,40,2,,
003,41,2,,
003,42,2,,
003,43,2,,
003,44,2,,
003,45,2,,
003,46,2,,
003,47,2,,
003,48,2,,
003,49,2,,
003,50,2,,
003,51,2,,
003,52,2,,
003,53,2,,
003,54,2,,
003,55,2,,
003,56,2,,
003,57,2,,
003,58,2,,
003,59,2,,
003,60,2,,
003,61,2,,
003,62,2,,
003,63,2,,
003,64,2,,
003,65,2,,
003,66,2,,
003,67,2,,
003,68,2,,
003,69,2,,
003,70,2,,
003,71,2,,
003,72,2,,
003,73,2,,
003,74,2,,
003,75,2,,
003,76,2,,
003,77,2,,
003,78,2,,
